WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,valoracion,UTMX,UTMY,HUSO,DEMARCACIO,unidades
"POINT (369519.000051855 4631819.99996088)","1253","210088",PO4,0.10000000000,< LQ,"369519","4631820","30",CHD,mg PO4/l
"POINT (385833.999998972 4648311.999966)","1254","210089",PO4,0.10000000000,< LQ,"385834","4648312","30",CHD,mg PO4/l
"POINT (391416.00003723 4646698.00000456)","1255","210090",PO4,1.72750000000,> Valor frontera,"391416","4646698","30",CHD,mg PO4/l
"POINT (506390.000052287 4646226.99995445)","1256","210092",PO4,0.10000000000,< LQ,"506390","4646227","30",CHD,mg PO4/l
"POINT (238252.99998034 4623124.00003283)","1257","210093",PO4,0.10000000000,< LQ,"238253","4623124","30",CHD,mg PO4/l
"POINT (361320.999999365 4619697.00004004)","1258","210095",PO4,0.12750000000,< LQ,"361321","4619697","30",CHD,mg PO4/l
"POINT (416015.999994081 4629066.00003818)","1259","210097",PO4,0.10000000000,< LQ,"416016","4629066","30",CHD,mg PO4/l
"POINT (442543.999960494 4634987.00001936)","1260","210099",PO4,0.10000000000,< LQ,"442544","4634987","30",CHD,mg PO4/l
"POINT (495120.00003715 4630800.00004219)","1261","210100",PO4,0.10000000000,< LQ,"495120","4630800","30",CHD,mg PO4/l
"POINT (505251.000040532 4609031.99995547)","1262","210101",PO4,0.10000000000,< LQ,"505251","4609032","30",CHD,mg PO4/l
"POINT (545614.000011608 4628290.00000402)","1263","210102",PO4,0.01000000000,< LQ,"545614","4628290","30",CHD,mg PO4/l
"POINT (540943.999971748 4623515.00003315)","1264","210103",PO4,0.16250000000,< LQ,"540944","4623515","30",CHD,mg PO4/l
"POINT (551138.999981987 4608330.99999855)","1265","210104",PO4,0.10000000000,< LQ,"551139","4608331","30",CHD,mg PO4/l
"POINT (281454.999996673 4612225.99998316)","1266","210105",PO4,0.10000000000,< LQ,"281455","4612226","30",CHD,mg PO4/l
"POINT (273281.999969586 4599447.0000196)","1267","210106",PO4,0.11000000000,< LQ,"273282","4599447","30",CHD,mg PO4/l
"POINT (286611.999958994 4598421.00000194)","1268","210107",PO4,0.10000000000,< LQ,"286612","4598421","30",CHD,mg PO4/l
"POINT (299921.999990537 4596838.00001277)","1269","210108",PO4,0.10000000000,< LQ,"299922","4596838","30",CHD,mg PO4/l
"POINT (340065.000034751 4596684.00002402)","1270","210109",PO4,0.10000000000,< LQ,"340065","4596684","30",CHD,mg PO4/l
"POINT (348651.999966205 4605795.99996226)","1271","210111",PO4,0.15662500000,< LQ,"348652","4605796","30",CHD,mg PO4/l
"POINT (355595.000006363 4612981.00002506)","1272","210112",PO4,0.05855555556,< LQ,"355595","4612981","30",CHD,mg PO4/l
"POINT (357116.000043089 4601701.00004073)","1273","210113",PO4,0.10000000000,< LQ,"357116","4601701","30",CHD,mg PO4/l
"POINT (361413.000035248 4612094.99998617)","1274","210115",PO4,0.13750000000,< LQ,"361413","4612095","30",CHD,mg PO4/l
"POINT (396700.999979351 4609118.99998547)","1275","210117",PO4,0.07477777778,< LQ,"396701","4609119","30",CHD,mg PO4/l
"POINT (382670.000011588 4602921.99999904)","1276","210118",PO4,0.10100000000,< LQ,"382670","4602922","30",CHD,mg PO4/l
"POINT (406462.00001469 4604241.00004224)","1277","210119",PO4,0.10000000000,< LQ,"406462","4604241","30",CHD,mg PO4/l
"POINT (426767.999981788 4613073.00000224)","1278","210120",PO4,0.10000000000,< LQ,"426768","4613073","30",CHD,mg PO4/l
"POINT (433512.000006524 4613492.00000366)","1279","210121",PO4,0.12375000000,< LQ,"433512","4613492","30",CHD,mg PO4/l
"POINT (467894.99994862 4605488.00004238)","1280","210122",PO4,0.10000000000,< LQ,"467895","4605488","30",CHD,mg PO4/l
"POINT (566457.000028688 4612172.00004248)","1281","210124",PO4,0.13125000000,< LQ,"566457","4612172","30",CHD,mg PO4/l
"POINT (279343.999979784 4590727.99996104)","1282","210125",PO4,0.77750000000,> Valor frontera,"279344","4590728","30",CHD,mg PO4/l
"POINT (307769.999991772 4589901.00001206)","1283","210127",PO4,0.16500000000,< LQ,"307770","4589901","30",CHD,mg PO4/l
"POINT (336711.000031758 4575902.99997463)","1284","210130",PO4,8.37500000000,> Valor frontera,"336711","4575903","30",CHD,mg PO4/l
"POINT (348667.000007806 4598571.00004441)","1285","210133",PO4,0.59500000000,> Valor frontera,"348667","4598571","30",CHD,mg PO4/l
"POINT (377064.999949702 4579961.00003202)","1286","210134",PO4,0.83500000000,> Valor frontera,"377065","4579961","30",CHD,mg PO4/l
"POINT (396409.999957492 4577586.00003216)","1287","210135",PO4,0.10000000000,< LQ,"396410","4577586","30",CHD,mg PO4/l
"POINT (360895.000002064 4588975.99999055)","1288","210136",PO4,0.53000000000,> Valor frontera,"360895","4588976","30",CHD,mg PO4/l
"POINT (414693.000032723 4594198.0000363)","1289","210137",PO4,0.10000000000,< LQ,"414693","4594198","30",CHD,mg PO4/l
"POINT (423719.000019924 4580389.00004731)","1290","210138",PO4,0.10000000000,< LQ,"423719","4580389","30",CHD,mg PO4/l
"POINT (416718.999979036 4581300.00000059)","1291","210139",PO4,1.45000000000,> Valor frontera,"416719","4581300","30",CHD,mg PO4/l
"POINT (461691.999965531 4589536.99999141)","1292","210140",PO4,0.10000000000,< LQ,"461692","4589537","30",CHD,mg PO4/l
"POINT (542451.00003356 4598610.99997127)","1293","210142",PO4,0.10000000000,< LQ,"542451","4598611","30",CHD,mg PO4/l
"POINT (525021.000042805 4593829.00002224)","1294","210143",PO4,0.10000000000,< LQ,"525021","4593829","30",CHD,mg PO4/l
"POINT (236227.000014435 4579551.99997475)","1295","210145",PO4,0.51000000000,> Valor frontera,"236227","4579552","30",CHD,mg PO4/l
"POINT (354860.999994802 4568791.00004171)","1296","210146",PO4,0.56875000000,> Valor frontera,"354861","4568791","30",CHD,mg PO4/l
"POINT (368331.000006841 4570423.00001502)","1297","210147",PO4,0.42875000000,> Valor frontera,"368331","4570423","30",CHD,mg PO4/l
"POINT (370949.000006335 4559567.99999462)","1298","210148",PO4,0.71000000000,> Valor frontera,"370949","4559568","30",CHD,mg PO4/l
"POINT (416069.999959465 4564474.000028)","1299","210150",PO4,0.10000000000,< LQ,"416070","4564474","30",CHD,mg PO4/l
"POINT (432918.999961903 4571942.00003751)","1300","210151",PO4,0.10000000000,< LQ,"432919","4571942","30",CHD,mg PO4/l
"POINT (253170.999985652 4551553.00003945)","1301","210154",PO4,0.10000000000,< LQ,"253171","4551553","30",CHD,mg PO4/l
"POINT (276992.000037251 4547084.00002567)","1302","210155",PO4,0.79500000000,> Valor frontera,"276992","4547084","30",CHD,mg PO4/l
"POINT (308179.000016592 4554095.99999419)","1303","210156",PO4,0.48000000000,> Valor frontera,"308179","4554096","30",CHD,mg PO4/l
"POINT (373240.999982303 4547528.00000426)","1304","210158",PO4,0.10000000000,< LQ,"373241","4547528","30",CHD,mg PO4/l
"POINT (391061.999971873 4543989.99997483)","1305","210160",PO4,0.10000000000,< LQ,"391062","4543990","30",CHD,mg PO4/l
"POINT (192896.999982799 4546396.00000832)","1306","210161",PO4,0.10000000000,< LQ,"192897","4546396","30",CHD,mg PO4/l
"POINT (195981.00003739 4531726.00000424)","1307","210162",PO4,0.10000000000,< LQ,"195981","4531726","30",CHD,mg PO4/l
"POINT (210852.99997394 4527107.99999344)","1308","210163",PO4,0.10000000000,< LQ,"210853","4527108","30",CHD,mg PO4/l
"POINT (275472.00004984 4537434.99996053)","1309","210164",PO4,0.03150000000,> LQ y < Valor frontera,"275472","4537435","30",CHD,mg PO4/l
"POINT (398069.000019061 4540786.99996817)","1310","210169",PO4,0.50000000000,> Valor frontera,"398069","4540787","30",CHD,mg PO4/l
"POINT (406753.000030152 4533842.99997025)","1311","210170",PO4,0.16500000000,< LQ,"406753","4533843","30",CHD,mg PO4/l
"POINT (410732.000018862 4530903.00001249)","1312","210171",PO4,0.10000000000,< LQ,"410732","4530903","30",CHD,mg PO4/l
"POINT (194324.999977382 4503613.99996229)","1313","210173",PO4,0.10000000000,< LQ,"194325","4503614","30",CHD,mg PO4/l
"POINT (180548.000020812 4514356.99995455)","1314","210174",PO4,0.17000000000,< LQ,"180548","4514357","30",CHD,mg PO4/l
"POINT (285381.000022883 4517776.00001256)","1315","210175",PO4,0.10000000000,< LQ,"285381","4517776","30",CHD,mg PO4/l
"POINT (357020.999998641 4514091.00004355)","1316","210176",PO4,0.42750000000,> Valor frontera,"357021","4514091","30",CHD,mg PO4/l
"POINT (398382.000019927 4510432.00001326)","1317","210179",PO4,0.41000000000,> Valor frontera,"398382","4510432","30",CHD,mg PO4/l
"POINT (203431.000046458 4496978.00004199)","1318","210180",PO4,0.10000000000,< LQ,"203431","4496978","30",CHD,mg PO4/l
"POINT (187168.000038633 4504276.99998299)","1319","210181",PO4,0.80200000000,> Valor frontera,"187168","4504277","30",CHD,mg PO4/l
"POINT (289007.000017336 4471714.00000437)","1320","210182",PO4,0.51666666667,> Valor frontera,"289007","4471714","30",CHD,mg PO4/l
"POINT (324274.000046995 4491723.99996142)","1321","210220",PO4,0.10000000000,< LQ,"324274","4491724","30",CHD,mg PO4/l
"POINT (492639.99999138 4582235.00000816)","1322","210225",PO4,0.10000000000,< LQ,"492640","4582235","30",CHD,mg PO4/l
"POINT (430405.999979851 4548604.00000875)","1323","210228",PO4,0.10000000000,< LQ,"430406","4548604","30",CHD,mg PO4/l
"POINT (509457.000013342 4585853.00002669)","1324","210233",PO4,0.10000000000,< LQ,"509457","4585853","30",CHD,mg PO4/l
"POINT (414631.000004702 4524363.99995183)","1325","210235",PO4,0.10000000000,< LQ,"414631","4524364","30",CHD,mg PO4/l
"POINT (459804.000047154 4647153.99996185)","1326","210236",PO4,0.10000000000,< LQ,"459804","4647154","30",CHD,mg PO4/l
"POINT (229243.000025891 4536833.99995944)","1327","210237",PO4,0.20500000000,> LQ y < Valor frontera,"229243","4536834","30",CHD,mg PO4/l
"POINT (250875.999962609 4644902.00001471)","1328","210245",PO4,0.10000000000,< LQ,"250876","4644902","30",CHD,mg PO4/l
"POINT (418552.00002892 4540044.00005027)","1329","210248",PO4,0.02266666667,> LQ y < Valor frontera,"418552","4540044","30",CHD,mg PO4/l
"POINT (315732.999957212 4501402.00002248)","1330","210249",PO4,0.30000000000,> LQ y < Valor frontera,"315733","4501402","30",CHD,mg PO4/l
"POINT (398375.000031293 4658776.00002868)","1331","210256",PO4,0.37500000000,> LQ y < Valor frontera,"398375","4658776","30",CHD,mg PO4/l
"POINT (309987.000021031 4744408.00000797)","1332","210264",PO4,0.10000000000,< LQ,"309987","4744408","30",CHD,mg PO4/l
"POINT (284147.999986643 4734109.00003151)","1333","210268",PO4,0.10000000000,< LQ,"284148","4734109","30",CHD,mg PO4/l
"POINT (366664.000041836 4685983.0000101)","1334","210270",PO4,0.10000000000,< LQ,"366664","4685983","30",CHD,mg PO4/l
"POINT (397353.000008061 4699525.00001758)","1335","210271",PO4,0.10000000000,< LQ,"397353","4699525","30",CHD,mg PO4/l
"POINT (365368.99998524 4656003.99995528)","1336","210275",PO4,0.15000000000,< LQ,"365369","4656004","30",CHD,mg PO4/l
"POINT (132511.999969275 4653484.00002643)","1337","210280",PO4,0.10000000000,< LQ,"132512","4653484","30",CHD,mg PO4/l
"POINT (447295.999994321 4614114.99999353)","1338","210284",PO4,0.11181818182,< LQ,"447296","4614115","30",CHD,mg PO4/l
"POINT (358236.999976517 4533613.99998684)","1339","210291",PO4,0.39625000000,> LQ y < Valor frontera,"358237","4533614","30",CHD,mg PO4/l
"POINT (218877.000030871 4532713.99995822)","1340","210292",PO4,0.10000000000,< LQ,"218877","4532714","30",CHD,mg PO4/l
"POINT (409489.99999626 4523061.00003546)","1341","210294",PO4,0.10000000000,< LQ,"409490","4523061","30",CHD,mg PO4/l
"POINT (403846.999988686 4512319.00002594)","1342","210297",PO4,0.10000000000,< LQ,"403847","4512319","30",CHD,mg PO4/l
"POINT (491343.000008568 4595164.00002259)","1343","210305",PO4,0.10000000000,< LQ,"491343","4595164","30",CHD,mg PO4/l
"POINT (283030.99996928 4749582.99998533)","1344","210307",PO4,0.10000000000,< LQ,"283031","4749583","30",CHD,mg PO4/l
"POINT (416720.999968868 4609138.00003103)","1345","210309",PO4,0.10000000000,< LQ,"416721","4609138","30",CHD,mg PO4/l
"POINT (268484.000007012 4597741.00000876)","1346","210314",PO4,0.10000000000,< LQ,"268484","4597741","30",CHD,mg PO4/l
"POINT (410443.999994036 4598707.99995936)","1347","210321",PO4,0.15500000000,< LQ,"410444","4598708","30",CHD,mg PO4/l
"POINT (388199.000048143 4555802.00000949)","1348","210325",PO4,0.46250000000,> Valor frontera,"388199","4555802","30",CHD,mg PO4/l
"POINT (516109.00002943 4587430.00002746)","1349","210329",PO4,0.10000000000,< LQ,"516109","4587430","30",CHD,mg PO4/l
"POINT (386381.000015897 4621062.00001645)","1350","210330",PO4,0.12333333333,< LQ,"386381","4621062","30",CHD,mg PO4/l
"POINT (324191.999982541 4735434.00004006)","1351","210331",PO4,0.10000000000,< LQ,"324192","4735434","30",CHD,mg PO4/l
"POINT (138133.000020188 4645908.99995952)","1352","210335",PO4,0.10000000000,< LQ,"138133","4645909","30",CHD,mg PO4/l
"POINT (134183.999989025 4639282.0000086)","1353","210336",PO4,0.17000000000,< LQ,"134184","4639282","30",CHD,mg PO4/l
"POINT (403784.999973599 4525637.00001108)","1354","210337",PO4,0.15500000000,< LQ,"403785","4525637","30",CHD,mg PO4/l
"POINT (277859.000019726 4556952.99998268)","1355","210341",PO4,0.10000000000,< LQ,"277859","4556953","30",CHD,mg PO4/l
"POINT (295817.000015733 4464236.00002573)","1356","210342",PO4,0.10000000000,< LQ,"295817","4464236","30",CHD,mg PO4/l
"POINT (212905.999961162 4538743.00001568)","1357","210344",PO4,0.10000000000,< LQ,"212906","4538743","30",CHD,mg PO4/l
"POINT (302400.000020818 4554478.00000836)","1358","210345",PO4,0.49666666667,> Valor frontera,"302400","4554478","30",CHD,mg PO4/l
"POINT (302290.99997251 4570607.99995808)","1359","210346",PO4,0.81000000000,> Valor frontera,"302291","4570608","30",CHD,mg PO4/l
"POINT (423270.999952813 4706192.9999937)","1360","210347",PO4,0.10000000000,< LQ,"423271","4706193","30",CHD,mg PO4/l
"POINT (308801.000004149 4594652.00000885)","1361","210348",PO4,0.40000000000,> LQ y < Valor frontera,"308801","4594652","30",CHD,mg PO4/l
"POINT (258451.000046114 4683797.00002516)","1362","210350",PO4,0.13000000000,< LQ,"258451","4683797","30",CHD,mg PO4/l
"POINT (264719.000033502 4677276.99995377)","1363","210351",PO4,0.11545454546,< LQ,"264719","4677277","30",CHD,mg PO4/l
"POINT (473166.999965955 4661198.99994819)","1364","210352",PO4,0.10000000000,< LQ,"473167","4661199","30",CHD,mg PO4/l
"POINT (400162.999969754 4530765.99998193)","1365","210365",PO4,0.33000000000,> LQ y < Valor frontera,"400163","4530766","30",CHD,mg PO4/l
"POINT (385903.99995476 4532347.99999026)","1366","210369",PO4,0.77500000000,> Valor frontera,"385904","4532348","30",CHD,mg PO4/l
"POINT (121512.00000168 4650134.99996078)","1367","210371",PO4,0.17500000000,< LQ,"121512","4650135","30",CHD,mg PO4/l
"POINT (509162.99999091 4620331.00000101)","1368","210372",PO4,0.10000000000,< LQ,"509163","4620331","30",CHD,mg PO4/l
"POINT (264074.999997037 4730039.0000496)","1369","210379",PO4,0.10000000000,< LQ,"264075","4730039","30",CHD,mg PO4/l
"POINT (263559.999954211 4702126.99997189)","1370","210381",PO4,0.10000000000,< LQ,"263560","4702127","30",CHD,mg PO4/l
"POINT (402793.000038616 4688852.99999044)","1371","210385",PO4,0.10000000000,< LQ,"402793","4688853","30",CHD,mg PO4/l
"POINT (536444.999996265 4629169.99995232)","1372","210388",PO4,0.16500000000,< LQ,"536445","4629170","30",CHD,mg PO4/l
"POINT (415907.999976357 4544433.00002808)","1373","210391",PO4,0.10000000000,< LQ,"415908","4544433","30",CHD,mg PO4/l
"POINT (395945.00001241 4734491.99996216)","1374","210392",PO4,0.16750000000,< LQ,"395945","4734492","30",CHD,mg PO4/l
"POINT (356248.000004498 4665750.99997047)","1375","210393",PO4,0.10000000000,< LQ,"356248","4665751","30",CHD,mg PO4/l
"POINT (394595.000041278 4711286.99999117)","1376","210394",PO4,0.10000000000,< LQ,"394595","4711287","30",CHD,mg PO4/l
"POINT (375249.999961097 4640250.99995373)","1377","210396",PO4,0.10000000000,< LQ,"375250","4640251","30",CHD,mg PO4/l
"POINT (371816.000007461 4633687.00003913)","1378","210397",PO4,0.10000000000,< LQ,"371816","4633687","30",CHD,mg PO4/l
"POINT (367985.999989417 4627450.00002392)","1379","210398",PO4,0.12500000000,< LQ,"367986","4627450","30",CHD,mg PO4/l
"POINT (405545.000023642 4548526.99998644)","1380","210403",PO4,25.96666666670,> Valor frontera,"405545","4548527","30",CHD,mg PO4/l
"POINT (433735.000003504 4555743.99995236)","1381","210404",PO4,0.34500000000,> LQ y < Valor frontera,"433735","4555744","30",CHD,mg PO4/l
"POINT (400410.999973368 4643754.99995615)","1382","210407",PO4,0.16750000000,< LQ,"400411","4643755","30",CHD,mg PO4/l
"POINT (455698.000040485 4585746.000036)","1383","210409",PO4,0.10000000000,< LQ,"455698","4585746","30",CHD,mg PO4/l
"POINT (194232.99997038 4660986.99997666)","1384","210412",PO4,0.10000000000,< LQ,"194233","4660987","30",CHD,mg PO4/l
"POINT (190583.000014483 4469826.00002321)","1385","210414",PO4,0.10000000000,< LQ,"190583","4469826","30",CHD,mg PO4/l
"POINT (401068.000029755 4711316.99997241)","1386","210415",PO4,0.10000000000,< LQ,"401068","4711317","30",CHD,mg PO4/l
"POINT (578675.999980991 4617273.99998042)","1387","210416",PO4,0.10000000000,< LQ,"578676","4617274","30",CHD,mg PO4/l
"POINT (182940.999976986 4518391.00004237)","1388","210418",PO4,0.32000000000,> LQ y < Valor frontera,"182941","4518391","30",CHD,mg PO4/l
"POINT (186324.000025712 4476522.00004286)","1389","210421",PO4,0.29000000000,> LQ y < Valor frontera,"186324","4476522","30",CHD,mg PO4/l
"POINT (451290.99995728 4701787.99999792)","1390","210422",PO4,0.10000000000,< LQ,"451291","4701788","30",CHD,mg PO4/l
"POINT (427104.999996479 4697187.00000397)","1391","210423",PO4,0.10000000000,< LQ,"427105","4697187","30",CHD,mg PO4/l
"POINT (293206.999974335 4640324.00001005)","1392","210424",PO4,2.70000000000,> Valor frontera,"293207","4640324","30",CHD,mg PO4/l
"POINT (275759.000037586 4564827.00001563)","1393","210425",PO4,0.10000000000,< LQ,"275759","4564827","30",CHD,mg PO4/l
"POINT (300928.999980655 4621473.99998036)","1394","210427",PO4,0.13000000000,< LQ,"300929","4621474","30",CHD,mg PO4/l
"POINT (458678.999959607 4676555.99995127)","1395","210428",PO4,0.10000000000,< LQ,"458679","4676556","30",CHD,mg PO4/l
"POINT (302401.999951327 4482257.00000314)","1396","210433",PO4,0.19500000000,< LQ,"302402","4482257","30",CHD,mg PO4/l
"POINT (285059.000033873 4595297.99997141)","1397","210434",PO4,1.06000000000,> Valor frontera,"285059","4595298","30",CHD,mg PO4/l
"POINT (404532.000038262 4531818.99998517)","1398","210436",PO4,0.10000000000,< LQ,"404532","4531819","30",CHD,mg PO4/l
"POINT (217088.999981062 4501402.00002979)","1399","210437",PO4,0.10000000000,< LQ,"217089","4501402","30",CHD,mg PO4/l
"POINT (290967.999979429 4530478.00003756)","1400","210446",PO4,0.10000000000,< LQ,"290968","4530478","30",CHD,mg PO4/l
"POINT (269524.000024719 4546254.999979)","1401","210447",PO4,0.24250000000,> LQ y < Valor frontera,"269524","4546255","30",CHD,mg PO4/l
"POINT (262775.999958831 4549083.00001275)","1402","210448",PO4,0.40750000000,> Valor frontera,"262776","4549083","30",CHD,mg PO4/l
"POINT (324361.999985502 4546816.0000222)","1403","210450",PO4,1.67500000000,> Valor frontera,"324362","4546816","30",CHD,mg PO4/l
"POINT (194321.000041872 4666027.00002004)","1404","210451",PO4,0.10000000000,< LQ,"194321","4666027","30",CHD,mg PO4/l
"POINT (177395.00003647 4515587.00002324)","1405","210452",PO4,0.54000000000,> Valor frontera,"177395","4515587","30",CHD,mg PO4/l
"POINT (177648.999961071 4525435.00000753)","1406","210453",PO4,0.01000000000,< LQ,"177649","4525435","30",CHD,mg PO4/l
"POINT (380072.000048541 4672460.99997804)","1407","210458",PO4,0.10000000000,< LQ,"380072","4672461","30",CHD,mg PO4/l
"POINT (315154.999964454 4660410.99995379)","1408","210463",PO4,0.12250000000,< LQ,"315155","4660411","30",CHD,mg PO4/l
"POINT (458018.000041236 4693731.99997232)","1409","210466",PO4,0.14625000000,< LQ,"458018","4693732","30",CHD,mg PO4/l
"POINT (355625.000022642 4656161.00005083)","1410","210467",PO4,0.12250000000,< LQ,"355625","4656161","30",CHD,mg PO4/l
"POINT (223600.999974646 4536603.99995308)","1411","210470",PO4,0.63000000000,> Valor frontera,"223601","4536604","30",CHD,mg PO4/l
"POINT (200675.000027229 4669723.99995758)","1412","210471",PO4,0.10000000000,< LQ,"200675","4669724","30",CHD,mg PO4/l
"POINT (388589.9999725 4691075.9999971)","1413","210474",PO4,0.12750000000,< LQ,"388590","4691076","30",CHD,mg PO4/l
"POINT (385586.000001269 4520574.99998111)","1414","210475",PO4,0.38500000000,> LQ y < Valor frontera,"385586","4520575","30",CHD,mg PO4/l
"POINT (381550.999966555 4505134.00001374)","1415","210476",PO4,0.10000000000,< LQ,"381551","4505134","30",CHD,mg PO4/l
"POINT (332532.999957712 4531447.99996582)","1416","210481",PO4,0.99000000000,> Valor frontera,"332533","4531448","30",CHD,mg PO4/l
"POINT (331275.999968681 4488714.00002957)","1417","210487",PO4,0.10000000000,< LQ,"331276","4488714","30",CHD,mg PO4/l
"POINT (338094.99996528 4492505.99996572)","1418","210488",PO4,0.10000000000,< LQ,"338095","4492506","30",CHD,mg PO4/l
"POINT (352822.999974557 4591820.00002318)","1419","210489",PO4,0.64250000000,> Valor frontera,"352823","4591820","30",CHD,mg PO4/l
"POINT (341053.000012667 4638808.99998882)","1420","210495",PO4,0.13250000000,< LQ,"341053","4638809","30",CHD,mg PO4/l
"POINT (377678.000019863 4588806.99999398)","1421","210498",PO4,0.66583333333,> Valor frontera,"377678","4588807","30",CHD,mg PO4/l
"POINT (333157.999983341 4488941.99996277)","1422","210499",PO4,0.10000000000,< LQ,"333158","4488942","30",CHD,mg PO4/l
"POINT (328523.000016283 4507410.0000457)","1423","210500",PO4,0.10000000000,< LQ,"328523","4507410","30",CHD,mg PO4/l
"POINT (250244.999986236 4664560.99995423)","1424","210502",PO4,0.12750000000,< LQ,"250245","4664561","30",CHD,mg PO4/l
"POINT (208738.000041957 4623733.00004678)","1425","210503",PO4,0.10000000000,< LQ,"208738","4623733","30",CHD,mg PO4/l
"POINT (246835.999975656 4522745.00000885)","1426","210504",PO4,0.31000000000,> LQ y < Valor frontera,"246836","4522745","30",CHD,mg PO4/l
"POINT (457324.999952213 4622181.00001753)","1427","210507",PO4,0.10000000000,< LQ,"457325","4622181","30",CHD,mg PO4/l
"POINT (241439.000031303 4709757.99998152)","1428","210508",PO4,0.10000000000,< LQ,"241439","4709758","30",CHD,mg PO4/l
"POINT (491695.000017712 4647031.00001073)","1429","210509",PO4,0.20000000000,> LQ y < Valor frontera,"491695","4647031","30",CHD,mg PO4/l
"POINT (436465.999965906 4680416.9999519)","1430","210511",PO4,0.12750000000,< LQ,"436466","4680417","30",CHD,mg PO4/l
"POINT (360807.000042697 4723512.00004327)","1431","210512",PO4,0.10000000000,< LQ,"360807","4723512","30",CHD,mg PO4/l
"POINT (592274.999978015 4620677.99997776)","1432","210513",PO4,0.10000000000,< LQ,"592275","4620678","30",CHD,mg PO4/l
"POINT (444146.999959054 4577715.99999412)","1433","210514",PO4,0.56750000000,> Valor frontera,"444147","4577716","30",CHD,mg PO4/l
"POINT (283517.000019399 4755069.99995711)","1434","210519",PO4,0.10000000000,< LQ,"283517","4755070","30",CHD,mg PO4/l
"POINT (280857.00001378 4476144.99998585)","1435","210535",PO4,0.10000000000,< LQ,"280857","4476145","30",CHD,mg PO4/l
"POINT (302757.999972629 4703785.00003869)","1436","211007",PO4,0.10000000000,< LQ,"302758","4703785","30",CHD,mg PO4/l
"POINT (419739.999957591 4675781.99997236)","1437","211009",PO4,0.26250000000,> LQ y < Valor frontera,"419740","4675782","30",CHD,mg PO4/l
"POINT (181133.000032943 4469517.00002052)","1438","211012",PO4,0.01000000000,< LQ,"181133","4469517","30",CHD,mg PO4/l
"POINT (409265.000029112 4665729.00004431)","1439","211016",PO4,0.41250000000,> Valor frontera,"409265","4665729","30",CHD,mg PO4/l
"POINT (393030.000004365 4636054.00003785)","1440","211018",PO4,0.12083333333,< LQ,"393030","4636054","30",CHD,mg PO4/l
"POINT (442825.00001245 4687894.99998863)","1441","211022",PO4,0.10000000000,< LQ,"442825","4687895","30",CHD,mg PO4/l
"POINT (258260.999983808 4653260.99996333)","1442","211031",PO4,0.09307692308,< LQ,"258261","4653261","30",CHD,mg PO4/l
"POINT (420803.00000809 4649980.00003063)","1443","211055",PO4,0.10000000000,< LQ,"420803","4649980","30",CHD,mg PO4/l
"POINT (300971.999978801 4517047.99998626)","1444","211056",PO4,0.42500000000,> Valor frontera,"300972","4517048","30",CHD,mg PO4/l
"POINT (447956.999999121 4605619.00001588)","1445","211079",PO4,0.20144444444,> LQ y < Valor frontera,"447957","4605619","30",CHD,mg PO4/l
"POINT (260900.999996389 4597661.9999723)","1446","211082",PO4,0.13000000000,< LQ,"260901","4597662","30",CHD,mg PO4/l
"POINT (186997.000042435 4551452.99999645)","1447","211091",PO4,0.16500000000,< LQ,"186997","4551453","30",CHD,mg PO4/l
"POINT (203410.00000459 4501871.0000255)","1448","211094",PO4,0.56750000000,> Valor frontera,"203410","4501871","30",CHD,mg PO4/l
"POINT (251439.000032953 4760138.00001639)","1449","211098",PO4,0.10000000000,< LQ,"251439","4760138","30",CHD,mg PO4/l
"POINT (391846.000039907 4519510.99998498)","1450","211102",PO4,0.10000000000,< LQ,"391846","4519511","30",CHD,mg PO4/l
"POINT (493333.000023405 4599166.99998929)","1451","211104",PO4,0.10000000000,< LQ,"493333","4599167","30",CHD,mg PO4/l
"POINT (286262.000004977 4724040.00000024)","1452","211105",PO4,0.14750000000,< LQ,"286262","4724040","30",CHD,mg PO4/l
"POINT (546436.000035533 4616002.99997196)","1453","211108",PO4,0.10000000000,< LQ,"546436","4616003","30",CHD,mg PO4/l
"POINT (257682.999994404 4635236.99999649)","1454","211110",PO4,0.10000000000,< LQ,"257683","4635237","30",CHD,mg PO4/l
"POINT (473979.999987389 4614657.00003121)","1455","211118",PO4,0.10000000000,< LQ,"473980","4614657","30",CHD,mg PO4/l
"POINT (242437.000030758 4551331.0000502)","1456","211120",PO4,0.25000000000,> LQ y < Valor frontera,"242437","4551331","30",CHD,mg PO4/l
"POINT (189189.999967809 4494872.9999809)","1457","211123",PO4,0.24500000000,> LQ y < Valor frontera,"189190","4494873","30",CHD,mg PO4/l
"POINT (331107.000014406 4588469.99998396)","1458","211124",PO4,7.10000000000,> Valor frontera,"331107","4588470","30",CHD,mg PO4/l
"POINT (401477.000020892 4534468.00000131)","1459","211125",PO4,0.40000000000,> LQ y < Valor frontera,"401477","4534468","30",CHD,mg PO4/l
"POINT (511254.999989995 4593204.00004705)","1460","211132",PO4,0.10000000000,< LQ,"511255","4593204","30",CHD,mg PO4/l
"POINT (277011.999999813 4750959.99999496)","1461","211138",PO4,0.10000000000,< LQ,"277012","4750960","30",CHD,mg PO4/l
"POINT (188068.000004121 4660290.00002287)","1462","211140",PO4,0.10000000000,< LQ,"188068","4660290","30",CHD,mg PO4/l
