WKT,OBJECTID,COD_ESTACI,ID_METRICA,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (328523.000016283 4507410.0000457)","916","210500","22",9.90000000000,<Valor frontera M/B,"328523","4507410","30",CHD
"POINT (250244.999986236 4664560.99995423)","917","210502","22",12.30000000000,<Valor frontera M/B,"250245","4664561","30",CHD
"POINT (246835.999975656 4522745.00000885)","918","210504","22",9.30000000000,<Valor frontera M/B,"246836","4522745","30",CHD
"POINT (457324.999952213 4622181.00001753)","919","210507","22",16.30000000000,>Valor frontera M/B,"457325","4622181","30",CHD
"POINT (241439.000031303 4709757.99998152)","920","210508","22",17.60000000000,>Valor frontera M/B,"241439","4709758","30",CHD
"POINT (491695.000017712 4647031.00001073)","921","210509","22",14.50000000000,>Valor frontera M/B,"491695","4647031","30",CHD
"POINT (436465.999965906 4680416.9999519)","922","210511","22",15.30000000000,>Valor frontera M/B,"436466","4680417","30",CHD
"POINT (360807.000042697 4723512.00004327)","923","210512","22",18.60000000000,>Valor frontera M/B,"360807","4723512","30",CHD
"POINT (444146.999959054 4577715.99999412)","924","210514","22",12.10000000000,<Valor frontera M/B,"444147","4577716","30",CHD
"POINT (280857.00001378 4476144.99998585)","925","210535","22",13.30000000000,>Valor frontera M/B,"280857","4476145","30",CHD
"POINT (419739.999957591 4675781.99997236)","926","211009","22",14.50000000000,>Valor frontera M/B,"419740","4675782","30",CHD
"POINT (181133.000032943 4469517.00002052)","927","211012","22",18.00000000000,>Valor frontera M/B,"181133","4469517","30",CHD
"POINT (409265.000029112 4665729.00004431)","928","211016","22",14.00000000000,>Valor frontera M/B,"409265","4665729","30",CHD
"POINT (393030.000004365 4636054.00003785)","929","211018","22",15.30000000000,>Valor frontera M/B,"393030","4636054","30",CHD
"POINT (442825.00001245 4687894.99998863)","930","211022","22",18.60000000000,>Valor frontera M/B,"442825","4687895","30",CHD
"POINT (258260.999983808 4653260.99996333)","931","211031","22",16.00000000000,>Valor frontera M/B,"258261","4653261","30",CHD
"POINT (420803.00000809 4649980.00003063)","932","211055","22",16.40000000000,>Valor frontera M/B,"420803","4649980","30",CHD
"POINT (300971.999978801 4517047.99998626)","933","211056","22",11.80000000000,<Valor frontera M/B,"300972","4517048","30",CHD
"POINT (447956.999999121 4605619.00001588)","934","211079","22",14.60000000000,>Valor frontera M/B,"447957","4605619","30",CHD
"POINT (260900.999996389 4597661.9999723)","935","211082","22",10.80000000000,>Valor frontera M/B,"260901","4597662","30",CHD
"POINT (186997.000042435 4551452.99999645)","936","211091","22",14.50000000000,>Valor frontera M/B,"186997","4551453","30",CHD
"POINT (203410.00000459 4501871.0000255)","937","211094","22",10.20000000000,<Valor frontera M/B,"203410","4501871","30",CHD
"POINT (391846.000039907 4519510.99998498)","938","211102","22",12.60000000000,<Valor frontera M/B,"391846","4519511","30",CHD
"POINT (493333.000023405 4599166.99998929)","939","211104","22",18.20000000000,>Valor frontera M/B,"493333","4599167","30",CHD
"POINT (286262.000004977 4724040.00000024)","940","211105","22",16.10000000000,>Valor frontera M/B,"286262","4724040","30",CHD
"POINT (257682.999994404 4635236.99999649)","941","211110","22",16.40000000000,>Valor frontera M/B,"257683","4635237","30",CHD
"POINT (242437.000030758 4551331.0000502)","942","211120","22",13.00000000000,>Valor frontera M/B,"242437","4551331","30",CHD
"POINT (189189.999967809 4494872.9999809)","943","211123","22",14.30000000000,>Valor frontera M/B,"189190","4494873","30",CHD
"POINT (331107.000014406 4588469.99998396)","944","211124","22",11.90000000000,<Valor frontera M/B,"331107","4588470","30",CHD
"POINT (401477.000020892 4534468.00000131)","945","211125","22",12.00000000000,<Valor frontera M/B,"401477","4534468","30",CHD
"POINT (511254.999989995 4593204.00004705)","946","211132","22",14.30000000000,>Valor frontera M/B,"511255","4593204","30",CHD
"POINT (277011.999999813 4750959.99999496)","947","211138","22",16.70000000000,>Valor frontera M/B,"277012","4750960","30",CHD
"POINT (188068.000004121 4660290.00002287)","948","211140","22",17.70000000000,>Valor frontera M/B,"188068","4660290","30",CHD
"POINT (199553.999973688 4563021.00002058)","949","211146","22",13.50000000000,>Valor frontera M/B,"199554","4563021","30",CHD
"POINT (396127.000015451 4738571.00003259)","950","211148","22",18.90000000000,>Valor frontera M/B,"396127","4738571","30",CHD
"POINT (466642.999977522 4587330.99997776)","951","211155","22",16.10000000000,>Valor frontera M/B,"466643","4587331","30",CHD
"POINT (298179.000028993 4589558.00001844)","952","211168","22",14.20000000000,>Valor frontera M/B,"298179","4589558","30",CHD
"POINT (278814.99998765 4465693.00000338)","953","211182","22",15.00000000000,>Valor frontera M/B,"278815","4465693","30",CHD
"POINT (301162.000015673 4531828.99999247)","954","211185","22",11.50000000000,<Valor frontera M/B,"301162","4531829","30",CHD
"POINT (276413.999994686 4671691.99999536)","955","211189","22",13.80000000000,>Valor frontera M/B,"276414","4671692","30",CHD
"POINT (394071.000035589 4653828.00003951)","956","211191","22",14.60000000000,>Valor frontera M/B,"394071","4653828","30",CHD
"POINT (260906.999969602 4694135.000015)","957","211200","22",13.20000000000,>Valor frontera M/B,"260907","4694135","30",CHD
"POINT (428691.000042968 4653230.00002553)","958","211205","22",13.70000000000,>Valor frontera M/B,"428691","4653230","30",CHD
"POINT (246205.999948627 4621724.00002367)","959","211209","22",14.90000000000,>Valor frontera M/B,"246206","4621724","30",CHD
"POINT (465548.000038326 4602621.99999018)","960","211212","22",11.20000000000,<Valor frontera M/B,"465548","4602622","30",CHD
"POINT (415674.000012673 4602808.99995496)","961","211213","22",13.00000000000,>Valor frontera M/B,"415674","4602809","30",CHD
"POINT (234962.999988512 4555508.99997308)","962","211221","22",11.90000000000,<Valor frontera M/B,"234963","4555509","30",CHD
"POINT (179109.000042983 4539240.00001955)","963","211223","22",12.50000000000,<Valor frontera M/B,"179109","4539240","30",CHD
"POINT (346176.999964864 4490855.99998399)","964","211224","22",11.60000000000,<Valor frontera M/B,"346177","4490856","30",CHD
"POINT (385631.000023864 4568300.00000377)","965","211225","22",6.90000000000,<Valor frontera M/B,"385631","4568300","30",CHD
"POINT (306685.000020413 4519905.99998478)","966","211227","22",11.60000000000,<Valor frontera M/B,"306685","4519906","30",CHD
"POINT (431628.000044881 4606205.00000492)","967","211228","22",14.30000000000,>Valor frontera M/B,"431628","4606205","30",CHD
"POINT (377448.999965701 4607584.00000075)","968","211233","22",14.70000000000,>Valor frontera M/B,"377449","4607584","30",CHD
"POINT (394870.99997188 4672681.9999577)","969","211235","22",14.70000000000,>Valor frontera M/B,"394871","4672682","30",CHD
"POINT (401842.999976169 4604971.99999285)","970","211242","22",13.10000000000,>Valor frontera M/B,"401843","4604972","30",CHD
"POINT (193431.000041141 4548533.99999315)","971","211243","22",14.50000000000,>Valor frontera M/B,"193431","4548534","30",CHD
"POINT (357980.999964757 4580275.9999622)","972","211245","22",12.30000000000,<Valor frontera M/B,"357981","4580276","30",CHD
"POINT (404223.000039098 4746549.99999299)","973","211246","22",14.20000000000,>Valor frontera M/B,"404223","4746550","30",CHD
"POINT (324808.99997834 4593335.99998716)","974","211249","22",14.20000000000,>Valor frontera M/B,"324809","4593336","30",CHD
"POINT (417105.000050514 4594963.99997252)","975","211250","22",15.10000000000,>Valor frontera M/B,"417105","4594964","30",CHD
"POINT (357927.000002593 4598904.99997906)","976","211253","22",5.40000000000,<Valor frontera M/B,"357927","4598905","30",CHD
"POINT (132353.999961687 4669687.99995496)","977","211256","22",17.00000000000,>Valor frontera M/B,"132354","4669688","30",CHD
"POINT (245905.000047614 4705199.99996543)","978","211258","22",12.40000000000,<Valor frontera M/B,"245905","4705200","30",CHD
"POINT (433052.99996253 4552654.99996552)","979","211261","22",12.50000000000,<Valor frontera M/B,"433053","4552655","30",CHD
"POINT (505028.9999593 4603887.99999432)","980","211262","22",14.60000000000,>Valor frontera M/B,"505029","4603888","30",CHD
"POINT (491217.000014045 4642070.99995456)","981","211271","22",14.30000000000,>Valor frontera M/B,"491217","4642071","30",CHD
"POINT (262427.999962626 4657798.99995703)","982","211272","22",13.80000000000,>Valor frontera M/B,"262428","4657799","30",CHD
"POINT (312959.000030673 4499686.0000331)","983","211276","22",12.60000000000,<Valor frontera M/B,"312959","4499686","30",CHD
"POINT (409894.999987556 4549521.00000386)","984","211281","22",12.50000000000,>Valor frontera M/B,"409895","4549521","30",CHD
"POINT (426689.000023818 4552504.99999496)","985","211282","22",15.60000000000,>Valor frontera M/B,"426689","4552505","30",CHD
"POINT (227376.999952131 4505035.99999438)","986","211285","22",16.80000000000,>Valor frontera M/B,"227377","4505036","30",CHD
"POINT (305688.999961994 4465177.99998984)","987","211287","22",17.70000000000,>Valor frontera M/B,"305689","4465178","30",CHD
"POINT (341587.999986954 4722120.99997458)","988","211288","22",14.80000000000,>Valor frontera M/B,"341588","4722121","30",CHD
"POINT (532369.999988932 4578395.00004749)","989","211289","22",15.10000000000,>Valor frontera M/B,"532370","4578395","30",CHD
"POINT (364791.000025676 4732248.99996278)","990","211306","22",17.40000000000,>Valor frontera M/B,"364791","4732249","30",CHD
"POINT (420195.999999158 4658206.99996654)","991","211309","22",18.50000000000,>Valor frontera M/B,"420196","4658207","30",CHD
"POINT (295963.999998537 4466841.99999585)","992","211311","22",15.60000000000,>Valor frontera M/B,"295964","4466842","30",CHD
"POINT (302014.999996857 4507471.99997406)","993","4300467","22",8.80000000000,<Valor frontera M/B,"302015","4507472","30",CHD
"POINT (451288.999959615 4622968.00002151)","994",BAN-001,"22",14.50000000000,>Valor frontera M/B,"451289","4622968","30",CHD
"POINT (260984.000043643 4554736.99997536)","995",Can1,"22",10.50000000000,<Valor frontera M/B,"260984","4554737","30",CHD
"POINT (270771.999999656 4686388.99997463)","996",DACH,"22",14.30000000000,>Valor frontera M/B,"270772","4686389","30",CHD
"POINT (201902.000013359 4483721.99995869)","997",DAGA,"22",16.00000000000,>Valor frontera M/B,"201902","4483722","30",CHD
"POINT (379276.999998501 4614336.99997642)","998",DAJA,"22",16.00000000000,>Valor frontera M/B,"379277","4614337","30",CHD
"POINT (384234.999990604 4629653.99998268)","999",DAMA,"22",15.20000000000,>Valor frontera M/B,"384235","4629654","30",CHD
"POINT (277356.999972984 4695933.99997181)","1000",DARE,"22",14.40000000000,>Valor frontera M/B,"277357","4695934","30",CHD
"POINT (474488.000022932 4651471.99995731)","1001",DARL,"22",13.70000000000,>Valor frontera M/B,"474488","4651472","30",CHD
"POINT (340136.999970353 4517608.0000293)","1002",DARV1,"22",4.60000000000,<Valor frontera M/B,"340137","4517608","30",CHD
"POINT (287715.000025432 4588383.00005152)","1003",DATA,"22",8.20000000000,<Valor frontera M/B,"287715","4588383","30",CHD
"POINT (451051.999985622 4674887.99998854)","1004",DAUS,"22",17.50000000000,>Valor frontera M/B,"451052","4674888","30",CHD
"POINT (380706.999985456 4602045.00003095)","1005",DAVA,"22",14.80000000000,>Valor frontera M/B,"380707","4602045","30",CHD
"POINT (271986.999991778 4527860.99995385)","1006",DAZU,"22",10.60000000000,<Valor frontera M/B,"271987","4527861","30",CHD
"POINT (315115.999960251 4607293.00000382)","1007",DBAJ,"22",13.00000000000,>Valor frontera M/B,"315116","4607293","30",CHD
"POINT (399445.999971861 4738663.99998842)","1008",DCAM,"22",18.60000000000,>Valor frontera M/B,"399446","4738664","30",CHD
"POINT (350824.999966354 4730448.00003365)","1009",DCAR1,"22",17.00000000000,>Valor frontera M/B,"350825","4730448","30",CHD
"POINT (213282.000003722 4565954.99996868)","1010",DCIR,"22",13.70000000000,>Valor frontera M/B,"213282","4565955","30",CHD
"POINT (427089.000038265 4669878.00003528)","1011",DCOG,"22",14.90000000000,>Valor frontera M/B,"427089","4669878","30",CHD
"POINT (432938.000016738 4661525.00004619)","1012",DCUB,"22",17.70000000000,>Valor frontera M/B,"432938","4661525","30",CHD
"POINT (256657.000020483 4537795.00001915)","1013",DDVMU,"22",8.80000000000,<Valor frontera M/B,"256657","4537795","30",CHD
"POINT (375619.999962606 4561884.99999417)","1014",DERE,"22",12.10000000000,<Valor frontera M/B,"375620","4561885","30",CHD
"POINT (237390.000047166 4514496.99998369)","1015",DHBR,"22",11.70000000000,<Valor frontera M/B,"237390","4514497","30",CHD
"POINT (423647.000048358 4688396.00001549)","1016",DHMZ,"22",14.70000000000,>Valor frontera M/B,"423647","4688396","30",CHD
"POINT (326504.000042426 4610404.0000333)","1017",DHOR,"22",15.20000000000,>Valor frontera M/B,"326504","4610404","30",CHD
"POINT (529995.000048363 4604533.00000338)","1018",DIZA,"22",15.80000000000,>Valor frontera M/B,"529995","4604533","30",CHD
"POINT (409789.000007714 4710634.99997183)","1019",DODR,"22",18.40000000000,>Valor frontera M/B,"409789","4710635","30",CHD
"POINT (242157.999983486 4572600.99996774)","1020",DRBE,"22",11.60000000000,<Valor frontera M/B,"242158","4572601","30",CHD
"POINT (177408.000040698 4499724.99999682)","1021",DRCM,"22",11.80000000000,<Valor frontera M/B,"177408","4499725","30",CHD
"POINT (442450.999995886 4650819.99995412)","1022",DREV,"22",17.60000000000,>Valor frontera M/B,"442451","4650820","30",CHD
"POINT (465596.000022734 4583788.99999996)","1023",DRIA,"22",17.30000000000,>Valor frontera M/B,"465596","4583789","30",CHD
"POINT (180007.999962963 4483834.00001751)","1024",DRPA,"22",13.50000000000,>Valor frontera M/B,"180008","4483834","30",CHD
"POINT (397206.99999906 4745035.99995292)","1025",DRUB,"22",16.40000000000,>Valor frontera M/B,"397207","4745036","30",CHD
"POINT (263501.000014209 4528013.00003154)","1026",DRVA,"22",5.20000000000,<Valor frontera M/B,"263501","4528013","30",CHD
"POINT (290167.999953524 4499815.00003647)","1027",DRVI,"22",12.30000000000,<Valor frontera M/B,"290168","4499815","30",CHD
"POINT (213791.999996484 4681817.99995448)","1028",DTRU,"22",18.70000000000,>Valor frontera M/B,"213792","4681818","30",CHD
"POINT (249459.999974266 4724365.99999357)","1029",DTUE,"22",19.80000000000,>Valor frontera M/B,"249460","4724366","30",CHD
"POINT (226731.000026021 4527925.99996794)","1030",DTUM,"22",9.20000000000,<Valor frontera M/B,"226731","4527926","30",CHD
"POINT (442422.00004672 4702555.99999347)","1031",DUBI,"22",17.40000000000,>Valor frontera M/B,"442422","4702556","30",CHD
"POINT (213329.999984288 4552857.00001193)","1032",DUCE,"22",11.70000000000,<Valor frontera M/B,"213330","4552857","30",CHD
"POINT (376130.000010126 4684687.99998135)","1033",DUCI,"22",16.20000000000,>Valor frontera M/B,"376130","4684688","30",CHD
"POINT (294824.999978119 4631979.00003758)","1034",DVAL,"22",15.30000000000,>Valor frontera M/B,"294825","4631979","30",CHD
"POINT (277304.000050654 4483709.99996429)","1035",DVAV,"22",12.60000000000,<Valor frontera M/B,"277304","4483710","30",CHD
"POINT (314162.000020505 4642916.00001204)","1036",DVLY,"22",10.80000000000,<Valor frontera M/B,"314162","4642916","30",CHD
"POINT (448077.000008239 4690706.99998818)","1037",DVNA,"22",16.70000000000,>Valor frontera M/B,"448077","4690707","30",CHD
"POINT (244478.999962871 4509806.99994837)","1038",Hue1,"22",13.20000000000,>Valor frontera M/B,"244479","4509807","30",CHD
"POINT (349617.000040675 4695248.99997266)","1039",IMP-22,"22",19.60000000000,>Valor frontera M/B,"349617","4695249","30",CHD
"POINT (296030.999995461 4600359.99997219)","1040",IMP-53,"22",7.90000000000,<Valor frontera M/B,"296031","4600360","30",CHD
"POINT (441343.000013398 4566873.99999167)","1041",IMP-68,"22",13.20000000000,>Valor frontera M/B,"441343","4566874","30",CHD
"POINT (196757.00002998 4519577.00004849)","1042",IMP-75,"22",13.20000000000,>Valor frontera M/B,"196757","4519577","30",CHD
"POINT (241729.999975459 4515154.99996432)","1043",IMP-76,"22",11.00000000000,<Valor frontera M/B,"241730","4515155","30",CHD
"POINT (544140.000030407 4587329.99998571)","1044",Moro1,"22",16.10000000000,>Valor frontera M/B,"544140","4587330","30",CHD
"POINT (366800.999959382 4509199.00001493)","1045",RBRR1,"22",11.90000000000,<Valor frontera M/B,"366801","4509199","30",CHD
"POINT (494403.99997514 4592929.99995669)","1046",RCAA1,"22",14.40000000000,>Valor frontera M/B,"494404","4592930","30",CHD
"POINT (214189.999989566 4522118.99994996)","1047",RCAG1,"22",7.20000000000,<Valor frontera M/B,"214190","4522119","30",CHD
"POINT (294106.000048006 4474918.00000676)","1048",RCBL1,"22",11.50000000000,<Valor frontera M/B,"294106","4474918","30",CHD
"POINT (226309.999971106 4513438.00000042)","1049",RCBR1,"22",10.30000000000,<Valor frontera M/B,"226310","4513438","30",CHD
"POINT (373512.000022154 4515725.00001338)","1050",RCDÑ1,"22",15.40000000000,>Valor frontera M/B,"373512","4515725","30",CHD
"POINT (380387.999997453 4581662.99999113)","1051",RCEG1,"22",13.10000000000,>Valor frontera M/B,"380388","4581663","30",CHD
"POINT (453896.000039038 4564799.99996469)","1052",RCER1,"22",15.20000000000,>Valor frontera M/B,"453896","4564800","30",CHD
"POINT (358767.000002266 4499939.00001442)","1053",RCHO1,"22",11.10000000000,<Valor frontera M/B,"358767","4499939","30",CHD
"POINT (408261.999996922 4535054.9999996)","1054",RCIG1,"22",9.90000000000,<Valor frontera M/B,"408262","4535055","30",CHD
"POINT (294490.000010101 4483376.00004428)","1055",RCOR1,"22",12.20000000000,<Valor frontera M/B,"294490","4483376","30",CHD
"POINT (179541.000045656 4503691.000047)","1056",RDOS1,"22",12.70000000000,<Valor frontera M/B,"179541","4503691","30",CHD
"POINT (181268.000020202 4526254.9999846)","1057",RDOS2,"22",8.70000000000,<Valor frontera M/B,"181268","4526255","30",CHD
"POINT (212234.000021018 4513839.00000311)","1058",REDOP-015,"22",12.90000000000,<Valor frontera M/B,"212234","4513839","30",CHD
"POINT (289755.000042723 4515668.00000842)","1059",REDOP-023,"22",14.00000000000,>Valor frontera M/B,"289755","4515668","30",CHD
"POINT (289667.000046949 4505951.99996017)","1060",REDOP-096,"22",11.30000000000,<Valor frontera M/B,"289667","4505952","30",CHD
"POINT (271383.000040614 4540926.99997675)","1061",REDOP-125_1,"22",12.10000000000,>Valor frontera M/B,"271383","4540927","30",CHD
"POINT (397029.999964873 4581615.99996343)","1062",REDOP-147_1,"22",12.50000000000,>Valor frontera M/B,"397030","4581616","30",CHD
"POINT (175226.999978814 4539994.00003438)","1063",REDOP-149,"22",10.20000000000,<Valor frontera M/B,"175227","4539994","30",CHD
"POINT (292006.999969589 4694461.00003899)","1064",REDOP-152,"22",15.80000000000,>Valor frontera M/B,"292007","4694461","30",CHD
"POINT (286634.999955342 4538890.00002142)","1065",REDOP-167.1,"22",13.50000000000,>Valor frontera M/B,"286635","4538890","30",CHD
"POINT (364214.000013092 4685676.99996841)","1066",RUBA181,"22",14.50000000000,>Valor frontera M/B,"364214","4685677","30",CHD
"POINT (306689.999953409 4668892.99999271)","1067",RUCE194,"22",14.90000000000,>Valor frontera M/B,"306690","4668893","30",CHD
"POINT (240761.000037097 4662134.99997573)","1068",TER-003,"22",17.80000000000,>Valor frontera M/B,"240761","4662135","30",CHD
"POINT (188483.999956212 4544466.00000188)","1069",URS-152,"22",15.00000000000,>Valor frontera M/B,"188484","4544466","30",CHD
"POINT (256868.999989516 4584227.00001387)","1070",URS-184,"22",13.00000000000,>Valor frontera M/B,"256869","4584227","30",CHD
"POINT (446669.99998479 4563847.99998867)","1071",URS-80,"22",16.00000000000,>Valor frontera M/B,"446670","4563848","30",CHD
"POINT (274764.000040996 4640360.00001761)","1072","211068","22",9.80000000000,<Valor frontera M/B,"274764","4640360","30",CHD
"POINT (357435.999974337 4577824.00001306)","1073","211181","22",3.50000000000,<Valor frontera M/B,"357436","4577824","30",CHD
"POINT (825744.999976243 4551277.99998713)","1074","010001000","22",14.10000000000,>Valor frontera M/B,"825745","4551278","30",CIC
"POINT (839341.999959244 4568626.00004316)","1075","040001000","22",13.10000000000,>Valor frontera M/B,"839342","4568626","30",CIC
"POINT (837724.000011522 4590424.00004444)","1076","050001000","22",18.00000000000,>Valor frontera M/B,"837724","4590424","30",CIC
"POINT (844376.00004003 4590488.9999843)","1077","050003000","22",14.60000000000,>Valor frontera M/B,"844376","4590489","30",CIC
"POINT (849247.000024463 4589117.99999031)","1078","050004000","22",15.20000000000,>Valor frontera M/B,"849247","4589118","30",CIC
"POINT (849903.000032829 4584457.99997219)","1079","050005000","22",14.40000000000,>Valor frontera M/B,"849903","4584458","30",CIC
"POINT (845615.999964422 4580914.99995616)","1080","050006000","22",19.20000000000,>Valor frontera M/B,"845616","4580915","30",CIC
"POINT (853542.999962194 4577371.00002287)","1081","050007000","22",18.20000000000,>Valor frontera M/B,"853543","4577371","30",CIC
"POINT (853769.000013007 4576672.99997831)","1082","050008000","22",9.80000000000,<Valor frontera M/B,"853769","4576673","30",CIC
"POINT (854762.000026644 4571995.99997021)","1083","050009000","22",14.20000000000,>Valor frontera M/B,"854762","4571996","30",CIC
"POINT (855646.000003894 4573407.99997036)","1084","050010000","22",10.30000000000,<Valor frontera M/B,"855646","4573408","30",CIC
"POINT (855228.999962605 4564688.00001962)","1085","050014000","22",13.30000000000,>Valor frontera M/B,"855229","4564688","30",CIC
"POINT (855965.999996299 4570552.00003657)","1086","050014500","22",10.70000000000,>Valor frontera M/B,"855966","4570552","30",CIC
"POINT (866621.000046866 4600965.99996707)","1087","060001000","22",16.10000000000,>Valor frontera M/B,"866621","4600966","30",CIC
"POINT (864919.000018245 4577374.99999774)","1088","060002000","22",15.00000000000,>Valor frontera M/B,"864919","4577375","30",CIC
"POINT (861684.000000992 4592847.00004465)","1089","060003000","22",15.10000000000,>Valor frontera M/B,"861684","4592847","30",CIC
"POINT (864971.999980282 4585598.00004791)","1090","060004000","22",15.60000000000,>Valor frontera M/B,"864972","4585598","30",CIC
"POINT (882900.999981918 4580578.00000004)","1091","070001000","22",7.60000000000,<Valor frontera M/B,"882901","4580578","30",CIC
"POINT (889838.99999216 4587376.00003994)","1092","080002000","22",15.20000000000,>Valor frontera M/B,"889839","4587376","30",CIC
"POINT (878394.000002911 4594582.9999835)","1093","080003000","22",15.60000000000,>Valor frontera M/B,"878394","4594583","30",CIC
"POINT (891421.000004454 4588053.99995413)","1094","080004000","22",9.40000000000,<Valor frontera M/B,"891421","4588054","30",CIC
"POINT (888481.000012795 4580057.00004251)","1095","080005000","22",5.60000000000,<Valor frontera M/B,"888481","4580057","30",CIC
"POINT (910419.000033617 4690459.0000054)","1096","100001000","22",19.50000000000,>Valor frontera M/B,"910419","4690459","30",CIC
"POINT (903868.000007309 4687399.00003406)","1097","100002000","22",19.60000000000,>Valor frontera M/B,"903868","4687399","30",CIC
"POINT (900110.000006026 4690929.99999693)","1098","100004000","22",19.50000000000,>Valor frontera M/B,"900110","4690930","30",CIC
"POINT (902018.000040434 4685234.99995582)","1099","100005000","22",17.50000000000,>Valor frontera M/B,"902018","4685235","30",CIC
"POINT (908458.000033167 4675977.00002528)","1100","100009000","22",18.80000000000,>Valor frontera M/B,"908458","4675977","30",CIC
"POINT (903570.000012616 4673047.99999021)","1101","100011000","22",19.70000000000,>Valor frontera M/B,"903570","4673048","30",CIC
"POINT (899978.999956607 4673308.99999796)","1102","100012000","22",19.00000000000,>Valor frontera M/B,"899979","4673309","30",CIC
"POINT (905055.999969742 4652681.00000341)","1103","100013000","22",14.20000000000,>Valor frontera M/B,"905056","4652681","30",CIC
"POINT (904839.999966838 4668846.000025)","1104","100014000","22",18.50000000000,>Valor frontera M/B,"904840","4668846","30",CIC
"POINT (900511.999974303 4667697.00004549)","1105","100016000","22",11.30000000000,<Valor frontera M/B,"900512","4667697","30",CIC
"POINT (905521.999965948 4666951.99995766)","1106","100017000","22",13.00000000000,>Valor frontera M/B,"905522","4666952","30",CIC
"POINT (906262.999999965 4663218.00001488)","1107","100018000","22",16.50000000000,>Valor frontera M/B,"906263","4663218","30",CIC
"POINT (902334.999985275 4663243.00003226)","1108","100019000","22",14.50000000000,>Valor frontera M/B,"902335","4663243","30",CIC
"POINT (913627.999983049 4665180.00004828)","1109","100021000","22",18.60000000000,>Valor frontera M/B,"913628","4665180","30",CIC
"POINT (904904.999967575 4653283.99997417)","1110","100022000","22",17.60000000000,>Valor frontera M/B,"904905","4653284","30",CIC
"POINT (903025.999974412 4648655.99995111)","1111","100025000","22",13.60000000000,>Valor frontera M/B,"903026","4648656","30",CIC
"POINT (906647.000048429 4643022.99998693)","1112","100026000","22",10.80000000000,<Valor frontera M/B,"906647","4643023","30",CIC
"POINT (907060.999976644 4641120.99996737)","1113","100027000","22",12.30000000000,<Valor frontera M/B,"907061","4641121","30",CIC
"POINT (913829.99999511 4646529.00002713)","1114","100028000","22",11.00000000000,<Valor frontera M/B,"913830","4646529","30",CIC
"POINT (918777.000016773 4662102.00001867)","1115","100031000","22",18.50000000000,>Valor frontera M/B,"918777","4662102","30",CIC
"POINT (921889.999983883 4659156.99994984)","1116","100032000","22",10.60000000000,<Valor frontera M/B,"921890","4659157","30",CIC
"POINT (917322.000037135 4657005.000038)","1117","100033000","22",11.10000000000,<Valor frontera M/B,"917322","4657005","30",CIC
"POINT (913267.000021359 4648272.00004791)","1118","100034000","22",16.20000000000,>Valor frontera M/B,"913267","4648272","30",CIC
"POINT (911512.999961089 4640652.00001214)","1119","100035000","22",12.80000000000,>Valor frontera M/B,"911513","4640652","30",CIC
"POINT (912580.999987677 4643271.99998657)","1120","100036000","22",9.40000000000,<Valor frontera M/B,"912581","4643272","30",CIC
"POINT (912318.999987549 4639326.99999767)","1121","100038000","22",16.40000000000,>Valor frontera M/B,"912319","4639327","30",CIC
"POINT (907158.000028151 4632256.00001803)","1122","100040000","22",11.20000000000,<Valor frontera M/B,"907158","4632256","30",CIC
"POINT (917051.999994526 4636531.99995025)","1123","100041000","22",13.90000000000,>Valor frontera M/B,"917052","4636532","30",CIC
"POINT (908302.999972582 4634779.99998587)","1124","100043000","22",13.80000000000,>Valor frontera M/B,"908303","4634780","30",CIC
"POINT (905784.999993109 4631466.0000215)","1125","100044000","22",12.60000000000,>Valor frontera M/B,"905785","4631466","30",CIC
"POINT (911018.000032882 4629334.00000484)","1126","100045000","22",15.80000000000,>Valor frontera M/B,"911018","4629334","30",CIC
"POINT (905792.999971036 4628437.99999103)","1127","100046000","22",18.10000000000,>Valor frontera M/B,"905793","4628438","30",CIC
"POINT (879516.000043987 4678862.99999626)","1128","100047000","22",16.40000000000,>Valor frontera M/B,"879516","4678863","30",CIC
"POINT (886237.999957056 4675428.00003034)","1129","100049000","22",18.30000000000,>Valor frontera M/B,"886238","4675428","30",CIC
"POINT (884812.999978868 4652633.99997831)","1130","100052000","22",16.80000000000,>Valor frontera M/B,"884813","4652634","30",CIC
"POINT (884248.000030117 4652413.00003116)","1131","100053000","22",13.50000000000,>Valor frontera M/B,"884248","4652413","30",CIC
"POINT (887202.000022586 4653786.00004437)","1132","100054000","22",17.30000000000,>Valor frontera M/B,"887202","4653786","30",CIC
"POINT (891898.000008581 4653436.00004898)","1133","100056000","22",17.40000000000,>Valor frontera M/B,"891898","4653436","30",CIC
"POINT (891650.000026336 4644515.9999563)","1134","100058000","22",17.30000000000,>Valor frontera M/B,"891650","4644516","30",CIC
"POINT (894115.999975181 4643679.00004753)","1135","100063000","22",11.10000000000,<Valor frontera M/B,"894116","4643679","30",CIC
"POINT (895551.000046894 4639314.99995726)","1136","100064000","22",12.40000000000,<Valor frontera M/B,"895551","4639315","30",CIC
"POINT (898492.999998762 4646625.99999277)","1137","100065000","22",17.10000000000,>Valor frontera M/B,"898493","4646626","30",CIC
"POINT (898685.000048034 4636630.99996033)","1138","100066000","22",7.80000000000,<Valor frontera M/B,"898685","4636631","30",CIC
"POINT (897309.999987939 4633323.00003403)","1139","100067000","22",15.20000000000,>Valor frontera M/B,"897310","4633323","30",CIC
