WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC,unidades
"POINT (482490.000015415 4237226.99999375)","2260",GV10620,NH4,1.91250000000,> Valor frontera,"482490","4237227","30",CHGq,mg NH4/l
"POINT (380355.000042756 4209710.00000235)","2261",GV40605,NH4,0.05850000000,< Valor frontera,"380355","4209710","30",CHGq,mg NH4/l
"POINT (463179.999972755 4119628.99995911)","2262",GV30114,NH4,0.02500000000,< LQ,"463180","4119629","30",CHGq,mg NH4/l
"POINT (432138.00002317 4118164.99995894)","2263",GV30110,NH4,16.21333333330,> Valor frontera,"432138","4118165","30",CHGq,mg NH4/l
"POINT (446391.000029526 4104076.00001861)","2264",GV30109,NH4,0.02500000000,< LQ,"446391","4104076","30",CHGq,mg NH4/l
"POINT (454332.000016218 4113456.99999578)","2265",GV30106,NH4,0.09000000000,< Valor frontera,"454332","4113457","30",CHGq,mg NH4/l
"POINT (481428.000045735 4187843.99997771)","2266",GV20805,NH4,0.02500000000,< LQ,"481428","4187844","30",CHGq,mg NH4/l
"POINT (496063.000000097 4175189.99997075)","2267",GV20801,NH4,0.30200000000,< Valor frontera,"496063","4175190","30",CHGq,mg NH4/l
"POINT (479350.999972598 4159816.99995033)","2268",GV20615,NH4,0.67875000000,> Valor frontera,"479351","4159817","30",CHGq,mg NH4/l
"POINT (429906.999961436 4120897.99998809)","2269",GV30204,NH4,15.75000000000,> Valor frontera,"429907","4120898","30",CHGq,mg NH4/l
"POINT (541812.99998183 4176723.99998169)","2270",GV20103,NH4,0.06950000000,< Valor frontera,"541813","4176724","30",CHGq,mg NH4/l
"POINT (439442.000001972 4142723.00000865)","2271",GV30307,NH4,0.79250000000,> Valor frontera,"439442","4142723","30",CHGq,mg NH4/l
"POINT (454076.000008728 4237508.99997787)","2272",GV10616,NH4,0.02500000000,< LQ,"454076","4237509","30",CHGq,mg NH4/l
"POINT (449111.000025024 4214870.99998878)","2273",GV10607,NH4,0.17175000000,< Valor frontera,"449111","4214871","30",CHGq,mg NH4/l
"POINT (497185.999998085 4266173.99996577)","2274",GV10605,NH4,0.02500000000,< LQ,"497186","4266174","30",CHGq,mg NH4/l
"POINT (498785.000024769 4234577.00001553)","2275",GV10520,NH4,0.04125000000,< LQ,"498785","4234577","30",CHGq,mg NH4/l
"POINT (499855.9999492 4235773.00004151)","2276",GV10510,NH4,0.22500000000,< Valor frontera,"499856","4235773","30",CHGq,mg NH4/l
"POINT (412484.999956888 4092982.00003522)","2277",GV10400002,NH4,0.02500000000,< LQ,"412485","4092982","30",CHGq,mg NH4/l
"POINT (257286.000008834 4096899.00001552)","2278",GV10350001,NH4,0.02300000000,< LQ,"257286","4096899","30",CHGq,mg NH4/l
"POINT (530378.999985845 4274022.00000274)","2279",GV10339,NH4,0.03751884500,< LQ,"530379","4274022","30",CHGq,mg NH4/l
"POINT (458457.000003944 4107665.00002254)","2280",GV10270003,NH4,0.06333333333,< Valor frontera,"458457","4107665","30",CHGq,mg NH4/l
"POINT (484186.999992851 4133549.99996774)","2281",GV20614,NH4,6.03750000000,> Valor frontera,"484187","4133550","30",CHGq,mg NH4/l
"POINT (363513.999958779 4133070.99995716)","2282",GV30516,NH4,0.14725000000,< Valor frontera,"363514","4133071","30",CHGq,mg NH4/l
"POINT (390121.000020628 4213416.99997073)","2283",GV40505,NH4,0.04900000000,< LQ,"390121","4213417","30",CHGq,mg NH4/l
"POINT (416696.999994741 4250767.99995322)","2284",GV40346,NH4,0.06275000000,< Valor frontera,"416697","4250768","30",CHGq,mg NH4/l
"POINT (396047.999955352 4261024.9999709)","2285",GV40302,NH4,0.02500000000,< LQ,"396048","4261025","30",CHGq,mg NH4/l
"POINT (416128.999969768 4209018.00004524)","2286",GV40205,NH4,0.02500000000,< LQ,"416129","4209018","30",CHGq,mg NH4/l
"POINT (423833.000012256 4211083.00003733)","2287",GV40103,NH4,0.02500000000,< LQ,"423833","4211083","30",CHGq,mg NH4/l
"POINT (394205.000038428 4126452.99997165)","2288",GV30550,NH4,0.02500000000,< LQ,"394205","4126453","30",CHGq,mg NH4/l
"POINT (382117.999993033 4130655.00002852)","2289",GV30540,NH4,0.03800000000,< LQ,"382118","4130655","30",CHGq,mg NH4/l
"POINT (367970.000008973 4121185.99997628)","2290",GV30530,NH4,1.86625000000,> Valor frontera,"367970","4121186","30",CHGq,mg NH4/l
"POINT (383217.000012459 4118654.00004292)","2291",GV30520,NH4,0.15550000000,< Valor frontera,"383217","4118654","30",CHGq,mg NH4/l
"POINT (464454.00003753 4110317.99996818)","2292",GV10270002,NH4,0.02500000000,< LQ,"464454","4110318","30",CHGq,mg NH4/l
"POINT (413554.999999378 4119110.00001076)","2293",GV30512,NH4,0.35000000000,< Valor frontera,"413555","4119110","30",CHGq,mg NH4/l
"POINT (393423.99998693 4116653.99995113)","2294",GV30501,NH4,0.03375000000,< LQ,"393424","4116654","30",CHGq,mg NH4/l
"POINT (411018.99997891 4116787.00000939)","2295",GV30410,NH4,0.03125000000,< LQ,"411019","4116787","30",CHGq,mg NH4/l
"POINT (413184.999962281 4110954.00003735)","2296",GV30405,NH4,0.02500000000,< LQ,"413185","4110954","30",CHGq,mg NH4/l
"POINT (423897.999992711 4090245.00002206)","2297",GV30401,NH4,0.04125000000,< LQ,"423898","4090245","30",CHGq,mg NH4/l
"POINT (432404.999955534 4122171.00002225)","2298",GV30313,NH4,2.31150000000,> Valor frontera,"432405","4122171","30",CHGq,mg NH4/l
"POINT (426753.999997879 4119860.9999937)","2299",GV30311,NH4,7.00000000000,> Valor frontera,"426754","4119861","30",CHGq,mg NH4/l
"POINT (428530.999969272 4120751.00002092)","2300",GV30310,NH4,0.86750000000,> Valor frontera,"428531","4120751","30",CHGq,mg NH4/l
"POINT (444516.00001558 4125240.00000103)","2301",GV30309,NH4,0.18750000000,< Valor frontera,"444516","4125240","30",CHGq,mg NH4/l
"POINT (425221.999970552 4142957.00001333)","2302",GV30308,NH4,0.03275000000,< LQ,"425222","4142957","30",CHGq,mg NH4/l
"POINT (380699.999992635 4209050.99996879)","2303",GV09030006,NH4,0.16400000000,< Valor frontera,"380700","4209051","30",CHGq,mg NH4/l
"POINT (261488.000032047 4128745.99996629)","2304",GV10030004,NH4,0.71775000000,< LQ,"261488","4128746","30",CHGq,mg NH4/l
"POINT (412627.999978336 4208078.00002676)","2305",GV09040002,NH4,0.47875000000,< Valor frontera,"412628","4208078","30",CHGq,mg NH4/l
"POINT (349782.000045018 4192678.99996352)","2306",GV51305,NH4,0.02300000000,< LQ,"349782","4192679","30",CHGq,mg NH4/l
"POINT (245705.999996374 4108301.99995376)","2307",GV10200005,NH4,0.51925000000,< Valor frontera,"245706","4108302","30",CHGq,mg NH4/l
"POINT (368435.999956188 4201422.00003609)","2308",GV40599,NH4,0.23075000000,< Valor frontera,"368436","4201422","30",CHGq,mg NH4/l
"POINT (371346.000010964 4202195.00001248)","2309",GV40603,NH4,0.08000000000,< Valor frontera,"371346","4202195","30",CHGq,mg NH4/l
"POINT (383802.999960689 4207595.99999769)","2310",GV40619,NH4,0.34233333333,< Valor frontera,"383803","4207596","30",CHGq,mg NH4/l
"POINT (296295.99995323 4175205.00001816)","2311",GV41308,NH4,0.30775000000,< Valor frontera,"296296","4175205","30",CHGq,mg NH4/l
"POINT (263740.000021421 4167080.99995486)","2312",GV41416,NH4,0.29325000000,< Valor frontera,"263740","4167081","30",CHGq,mg NH4/l
"POINT (211079.999978246 4133512.00002312)","2313",GV10010004,NH4,0.28000000000,< Valor frontera,"211080","4133512","30",CHGq,mg NH4/l
"POINT (204638.000016759 4169872.99999513)","2314",GV41801,NH4,0.08200000000,< Valor frontera,"204638","4169873","30",CHGq,mg NH4/l
"POINT (193025.000008257 4119888.9999696)","2315",GV10010003,NH4,0.07800000000,< Valor frontera,"193025","4119889","30",CHGq,mg NH4/l
"POINT (272765.00001505 4149332.99998742)","2316",GV51407,NH4,0.07400000000,< Valor frontera,"272765","4149333","30",CHGq,mg NH4/l
"POINT (271837.999992525 4149045.99997741)","2317",GV51408,NH4,0.46666666667,< Valor frontera,"271838","4149046","30",CHGq,mg NH4/l
"POINT (283000.999999738 4104779.00001908)","2318",GV51600,NH4,0.16700000000,< Valor frontera,"283001","4104779","30",CHGq,mg NH4/l
"POINT (233573.000050274 4118997.99999007)","2319",GV51701,NH4,3.26400000000,> Valor frontera,"233573","4118998","30",CHGq,mg NH4/l
"POINT (230971.99995874 4100816.00002628)","2320",GV51800,NH4,0.17675000000,< Valor frontera,"230972","4100816","30",CHGq,mg NH4/l
"POINT (251050.999967375 4107140.00004647)","2321",GV51804,NH4,0.02300000000,< LQ,"251051","4107140","30",CHGq,mg NH4/l
"POINT (217451.99998455 4089228.00003959)","2322",GV51900,NH4,0.90250000000,< LQ,"217452","4089228","30",CHGq,mg NH4/l
"POINT (225716.999997347 4126924.00001667)","2323",GV41618,NH4,0.07833333333,< Valor frontera,"225717","4126924","30",CHGq,mg NH4/l
"POINT (278790.999984701 4168247.00001342)","2324",GV09640002,NH4,0.06825000000,< Valor frontera,"278791","4168247","30",CHGq,mg NH4/l
"POINT (361570.999982233 4199998.99999412)","2325",GV09230006,NH4,0.05466666667,< Valor frontera,"361571","4199999","30",CHGq,mg NH4/l
"POINT (320194.000004771 4184418.99995146)","2326",GV09430006,NH4,0.02300000000,< LQ,"320194","4184419","30",CHGq,mg NH4/l
"POINT (323401.00003102 4183585.0000477)","2327",GV09430007,NH4,0.12450000000,< Valor frontera,"323401","4183585","30",CHGq,mg NH4/l
"POINT (314993.999973861 4180807.99998302)","2328",GV09430008,NH4,0.09800000000,< Valor frontera,"314994","4180808","30",CHGq,mg NH4/l
"POINT (308697.000037487 4178626.00001897)","2329",GV09430009,NH4,0.06275000000,< Valor frontera,"308697","4178626","30",CHGq,mg NH4/l
"POINT (214721.99995623 4155585.99999587)","2330",GV09610002,NH4,0.21475000000,< Valor frontera,"214722","4155586","30",CHGq,mg NH4/l
"POINT (246795.999975412 4160905.00000404)","2331",GV09620005,NH4,0.08775000000,< Valor frontera,"246796","4160905","30",CHGq,mg NH4/l
"POINT (206392.000028893 4088714.00002922)","2332",GV51903,NH4,0.30050000000,< Valor frontera,"206392","4088714","30",CHGq,mg NH4/l
"POINT (254485.000032664 4163337.99999098)","2333",GV09630005,NH4,0.07950000000,< Valor frontera,"254485","4163338","30",CHGq,mg NH4/l
"POINT (227188.000012331 4132276.00004589)","2334",GV10020006,NH4,3.01666666667,> Valor frontera,"227188","4132276","30",CHGq,mg NH4/l
"POINT (238392.99996504 4138697.00002834)","2335",GV09840010,NH4,0.75500000000,< Valor frontera,"238393","4138697","30",CHGq,mg NH4/l
"POINT (237199.999954943 4151193.00004435)","2336",GV09840011,NH4,1.84750000000,> Valor frontera,"237200","4151193","30",CHGq,mg NH4/l
"POINT (236953.999957323 4147409.99995959)","2337",GV09840012,NH4,50.62500000000,> Valor frontera,"236954","4147410","30",CHGq,mg NH4/l
"POINT (272175.00001058 4151067.99995425)","2338",GV09850001,NH4,0.28125000000,< Valor frontera,"272175","4151068","30",CHGq,mg NH4/l
"POINT (257487.999978734 4136195.9999652)","2339",GV09850002,NH4,8.47000000000,> Valor frontera,"257488","4136196","30",CHGq,mg NH4/l
"POINT (210327.000021312 4126999.99998356)","2340",GV10010002,NH4,0.15737500000,< Valor frontera,"210327","4127000","30",CHGq,mg NH4/l
"POINT (344178.999975864 4193964.00002308)","2341",GV09230004,NH4,0.21800000000,< Valor frontera,"344179","4193964","30",CHGq,mg NH4/l
"POINT (273367.000020074 4165713.99999508)","2342",GV09630003,NH4,0.02975000000,< LQ,"273367","4165714","30",CHGq,mg NH4/l
"POINT (149020.000042074 4307399.0000094)","2343","400027",NH4,0.24375000000,< Valor frontera,"149020","4307399","30",CHGn,mg NH4/l
"POINT (252228.999992828 4289874.00003798)","2344","400061",NH4,0.29075000000,< Valor frontera,"252229","4289874","30",CHGn,mg NH4/l
"POINT (192670.999956932 4292245.00002978)","2345","400066",NH4,0.58875000000,< LQ,"192671","4292245","30",CHGn,mg NH4/l
"POINT (169081.000025171 4294571.99996429)","2346","400067",NH4,0.39375000000,< Valor frontera,"169081","4294572","30",CHGn,mg NH4/l
"POINT (126599.999982178 4175302.00001053)","2347","400075",NH4,0.06466666667,< LQ,"126600","4175302","30",CHGn,mg NH4/l
"POINT (123047.000047836 4190703.0000225)","2348","400115",NH4,0.05000000000,< LQ,"123047","4190703","30",CHGn,mg NH4/l
"POINT (179530.000038438 4308703.00000542)","2349","400119",NH4,0.38825000000,< Valor frontera,"179530","4308703","30",CHGn,mg NH4/l
"POINT (367504.999992519 4293979.99997839)","2350","400120",NH4,0.08225000000,< LQ,"367505","4293980","30",CHGn,mg NH4/l
"POINT (231469.999968201 4254819.99996733)","2351","400122",NH4,0.08000000000,< LQ,"231470","4254820","30",CHGn,mg NH4/l
"POINT (494515.000037761 4354588.00000305)","2352","400150",NH4,21.10000000000,> Valor frontera,"494515","4354588","30",CHGn,mg NH4/l
"POINT (518617.000011077 4371637.00004664)","2353","400151",NH4,0.11000000000,< Valor frontera,"518617","4371637","30",CHGn,mg NH4/l
"POINT (528549.999951715 4309377.00000945)","2354","400153",NH4,0.07887500000,< LQ,"528550","4309377","30",CHGn,mg NH4/l
"POINT (527030.000034927 4298582.99998058)","2355","400155",NH4,0.30571428571,< Valor frontera,"527030","4298583","30",CHGn,mg NH4/l
"POINT (420171.000046008 4341884.99997017)","2356","400157",NH4,0.21600000000,< Valor frontera,"420171","4341885","30",CHGn,mg NH4/l
"POINT (383164.000039728 4365476.99995582)","2357","400158",NH4,0.07700000000,< Valor frontera,"383164","4365477","30",CHGn,mg NH4/l
"POINT (398951.99998523 4372585.9999562)","2358","400163",NH4,0.05000000000,< LQ,"398952","4372586","30",CHGn,mg NH4/l
"POINT (351922.000014076 4355112.00000428)","2359","400164",NH4,0.40000000000,< Valor frontera,"351922","4355112","30",CHGn,mg NH4/l
"POINT (293569.000013673 4358048.00004484)","2360","400169",NH4,0.13700000000,< Valor frontera,"293569","4358048","30",CHGn,mg NH4/l
"POINT (264418.000013615 4333230.00002765)","2361","400171",NH4,0.08475000000,< Valor frontera,"264418","4333230","30",CHGn,mg NH4/l
"POINT (239420.99996699 4329220.99995738)","2362","400176",NH4,0.14112500000,< Valor frontera,"239421","4329221","30",CHGn,mg NH4/l
"POINT (218278.999988995 4329915.99995979)","2363","400178",NH4,0.10500000000,< Valor frontera,"218279","4329916","30",CHGn,mg NH4/l
"POINT (203185.000008984 4329813.99999575)","2364","400179",NH4,0.43500000000,< Valor frontera,"203185","4329814","30",CHGn,mg NH4/l
"POINT (173451.999984349 4327167.99995155)","2365","400182",NH4,0.25100000000,< Valor frontera,"173452","4327168","30",CHGn,mg NH4/l
"POINT (158855.999988701 4317755.99997396)","2366","400184",NH4,0.13350000000,< Valor frontera,"158856","4317756","30",CHGn,mg NH4/l
"POINT (172124.000019711 4358988.99995554)","2367","400185",NH4,0.10733333333,< Valor frontera,"172124","4358989","30",CHGn,mg NH4/l
"POINT (184177.000020716 4352077.99995734)","2368","400187",NH4,0.18500000000,< Valor frontera,"184177","4352078","30",CHGn,mg NH4/l
"POINT (430150.000048768 4328128.00000816)","2369","400188",NH4,0.56000000000,< Valor frontera,"430150","4328128","30",CHGn,mg NH4/l
"POINT (145239.000023475 4305667.00000491)","2370","400196",NH4,0.12427272727,< Valor frontera,"145239","4305667","30",CHGn,mg NH4/l
"POINT (506115.000011725 4294185.99996343)","2371","400197",NH4,0.03650000000,< LQ,"506115","4294186","30",CHGn,mg NH4/l
"POINT (463116.000001661 4283156.00002459)","2372","400200",NH4,0.49800000000,< Valor frontera,"463116","4283156","30",CHGn,mg NH4/l
"POINT (422865.999985442 4302299.99995317)","2373","400202",NH4,0.36100000000,< Valor frontera,"422866","4302300","30",CHGn,mg NH4/l
"POINT (454203.000028356 4280009.00000682)","2374","400203",NH4,0.51550000000,< Valor frontera,"454203","4280009","30",CHGn,mg NH4/l
"POINT (386933.999990705 4294623.99995466)","2375","400205",NH4,0.10300000000,< Valor frontera,"386934","4294624","30",CHGn,mg NH4/l
"POINT (351297.000006079 4296032.99998891)","2376","400213",NH4,0.09320000000,< LQ,"351297","4296033","30",CHGn,mg NH4/l
"POINT (338650.000036801 4288497.0000276)","2377","400214",NH4,0.24166666667,< Valor frontera,"338650","4288497","30",CHGn,mg NH4/l
"POINT (319657.000046342 4256173.000032)","2378","400219",NH4,0.05000000000,< LQ,"319657","4256173","30",CHGn,mg NH4/l
"POINT (255709.000000643 4305107.0000154)","2379","400222",NH4,0.10387500000,< Valor frontera,"255709","4305107","30",CHGn,mg NH4/l
"POINT (248860.000028566 4251715.99996699)","2380","400224",NH4,7.45000000000,> Valor frontera,"248860","4251716","30",CHGn,mg NH4/l
"POINT (223438.999990481 4270223.99996099)","2381","400225",NH4,0.24700000000,< Valor frontera,"223439","4270224","30",CHGn,mg NH4/l
"POINT (229854.99996991 4285889.00004384)","2382","400227",NH4,0.07650000000,< Valor frontera,"229855","4285889","30",CHGn,mg NH4/l
"POINT (215803.000008076 4280302.99998961)","2383","400228",NH4,0.11400000000,< Valor frontera,"215803","4280303","30",CHGn,mg NH4/l
"POINT (208573.999984672 4285093.9999768)","2384","400229",NH4,4.49587500000,> Valor frontera,"208574","4285094","30",CHGn,mg NH4/l
"POINT (200351.99996068 4305641.99995758)","2385","400230",NH4,0.11262500000,< Valor frontera,"200352","4305642","30",CHGn,mg NH4/l
"POINT (161561.000016977 4303187.0000365)","2386","400235",NH4,0.05000000000,< LQ,"161561","4303187","30",CHGn,mg NH4/l
"POINT (155387.99997583 4278314.99995875)","2387","400236",NH4,0.03650000000,< LQ,"155388","4278315","30",CHGn,mg NH4/l
"POINT (144500.999966247 4296778.00000143)","2388","400237",NH4,0.09250000000,< LQ,"144501","4296778","30",CHGn,mg NH4/l
"POINT (163458.999973355 4263879.99996013)","2389","400238",NH4,0.14666666667,< Valor frontera,"163459","4263880","30",CHGn,mg NH4/l
"POINT (147054.999965691 4243560.00002345)","2390","400239",NH4,0.30500000000,< Valor frontera,"147055","4243560","30",CHGn,mg NH4/l
"POINT (167734.999985552 4243512.00004676)","2391","400241",NH4,0.08175000000,< LQ,"167735","4243512","30",CHGn,mg NH4/l
"POINT (157433.000046511 4208316.00004579)","2392","400246",NH4,0.04100000000,< LQ,"157433","4208316","30",CHGn,mg NH4/l
"POINT (137420.999974993 4211393.00003043)","2393","400247",NH4,0.05000000000,< LQ,"137421","4211393","30",CHGn,mg NH4/l
"POINT (117353.000032495 4193187.00000386)","2394","400248",NH4,0.08230000000,< LQ,"117353","4193187","30",CHGn,mg NH4/l
"POINT (136228.999977241 4184807.00001157)","2395","400250",NH4,0.05000000000,< LQ,"136229","4184807","30",CHGn,mg NH4/l
"POINT (122285.000022311 4187128.00000358)","2396","400251",NH4,0.08666666667,< LQ,"122285","4187128","30",CHGn,mg NH4/l
"POINT (331059.000007622 4258021.00004804)","2397","400253",NH4,15.44166666670,> Valor frontera,"331059","4258021","30",CHGn,mg NH4/l
"POINT (525421.000010163 4304594.99998067)","2398","400256",NH4,0.13483333333,< Valor frontera,"525421","4304595","30",CHGn,mg NH4/l
"POINT (430528.999992993 4336784.99996851)","2399","400259",NH4,0.05000000000,< LQ,"430529","4336785","30",CHGn,mg NH4/l
"POINT (365168.999997881 4338493.9999636)","2400","400263",NH4,0.02300000000,< LQ,"365169","4338494","30",CHGn,mg NH4/l
"POINT (333519.999999447 4372925.00000824)","2401","400265",NH4,0.14500000000,< Valor frontera,"333520","4372925","30",CHGn,mg NH4/l
"POINT (257227.000005121 4337101.00002276)","2402","400267",NH4,0.19650000000,< Valor frontera,"257227","4337101","30",CHGn,mg NH4/l
"POINT (253773.999971231 4348868.00002799)","2403","400268",NH4,0.21800000000,< Valor frontera,"253774","4348868","30",CHGn,mg NH4/l
"POINT (351546.999992618 4333474.99995378)","2404","400272",NH4,0.03200000000,< LQ,"351547","4333475","30",CHGn,mg NH4/l
"POINT (324627.999972034 4338681.99998225)","2405","400273",NH4,0.11300000000,< Valor frontera,"324628","4338682","30",CHGn,mg NH4/l
"POINT (333588.000021394 4319745.00000594)","2406","400277",NH4,0.20766666667,< Valor frontera,"333588","4319745","30",CHGn,mg NH4/l
"POINT (306230.999966941 4300869.00001916)","2407","400278",NH4,0.03650000000,< LQ,"306231","4300869","30",CHGn,mg NH4/l
"POINT (292743.999997687 4298821.00000444)","2408","400279",NH4,0.05000000000,< LQ,"292744","4298821","30",CHGn,mg NH4/l
"POINT (180968.999983749 4291940.99997583)","2409","400283",NH4,0.26650000000,< Valor frontera,"180969","4291941","30",CHGn,mg NH4/l
"POINT (139957.999964982 4274203.99995104)","2410","400284",NH4,0.32050000000,< Valor frontera,"139958","4274204","30",CHGn,mg NH4/l
"POINT (136891.000049668 4265975.99998876)","2411","400285",NH4,0.05000000000,< LQ,"136891","4265976","30",CHGn,mg NH4/l
"POINT (149064.999970737 4251826.00004539)","2412","400286",NH4,0.09175000000,< LQ,"149065","4251826","30",CHGn,mg NH4/l
"POINT (110056.999966789 4137302.00001721)","2413","400292",NH4,0.05000000000,< LQ,"110057","4137302","30",CHGn,mg NH4/l
"POINT (112395.000010049 4132123.99996435)","2414","400293",NH4,0.05320000000,< LQ,"112395","4132124","30",CHGn,mg NH4/l
"POINT (320367.999956863 4275399.99997407)","2415","400294",NH4,0.11333333333,< Valor frontera,"320368","4275400","30",CHGn,mg NH4/l
"POINT (469914.00002274 4272965.99999971)","2416","400296",NH4,0.07600000000,< LQ,"469914","4272966","30",CHGn,mg NH4/l
"POINT (491397.000006021 4337321.00004411)","2417","400297",NH4,0.08650000000,< LQ,"491397","4337321","30",CHGn,mg NH4/l
"POINT (412074.999970099 4336857.00003679)","2418","400299",NH4,0.18500000000,< Valor frontera,"412075","4336857","30",CHGn,mg NH4/l
"POINT (480598.999965045 4281736.0000019)","2419","400300",NH4,0.02300000000,< LQ,"480599","4281736","30",CHGn,mg NH4/l
"POINT (432566.999973805 4284895.99996936)","2420","400301",NH4,8.61666666667,> Valor frontera,"432567","4284896","30",CHGn,mg NH4/l
"POINT (403049.99999143 4361668.00003738)","2421","400302",NH4,0.12000000000,< Valor frontera,"403050","4361668","30",CHGn,mg NH4/l
"POINT (387691.999981709 4361957.99996004)","2422","400303",NH4,0.05000000000,< LQ,"387692","4361958","30",CHGn,mg NH4/l
"POINT (348506.999999282 4352007.00003026)","2423","400305",NH4,0.05000000000,< LQ,"348507","4352007","30",CHGn,mg NH4/l
"POINT (328885.99996495 4342855.00003914)","2424","400306",NH4,0.02300000000,< LQ,"328886","4342855","30",CHGn,mg NH4/l
"POINT (320758.000031052 4349794.9999687)","2425","400307",NH4,0.16566666667,< Valor frontera,"320758","4349795","30",CHGn,mg NH4/l
"POINT (319036.000036368 4332721.00005122)","2426","400308",NH4,0.02300000000,< LQ,"319036","4332721","30",CHGn,mg NH4/l
"POINT (307175.999948688 4338310.00003017)","2427","400309",NH4,0.28900000000,< Valor frontera,"307176","4338310","30",CHGn,mg NH4/l
"POINT (309746.99995506 4332048.9999661)","2428","400310",NH4,0.02300000000,< LQ,"309747","4332049","30",CHGn,mg NH4/l
"POINT (289829.999969858 4348255.99996359)","2429","400311",NH4,0.05300000000,< Valor frontera,"289830","4348256","30",CHGn,mg NH4/l
"POINT (282380.000021305 4355609.00005093)","2430","400312",NH4,4.74975000000,> Valor frontera,"282380","4355609","30",CHGn,mg NH4/l
"POINT (273767.999951311 4352988.0000158)","2431","400313",NH4,0.07150000000,< Valor frontera,"273768","4352988","30",CHGn,mg NH4/l
"POINT (313175.000028465 4287383.00004901)","2432","400314",NH4,3.50450000000,> Valor frontera,"313175","4287383","30",CHGn,mg NH4/l
"POINT (300767.999987389 4307735.99995801)","2433","400315",NH4,0.05000000000,< LQ,"300768","4307736","30",CHGn,mg NH4/l
"POINT (300145.0000131 4322399.00000108)","2434","400316",NH4,0.04800000000,< LQ,"300145","4322399","30",CHGn,mg NH4/l
"POINT (263203.000008647 4313063.00000922)","2435","400317",NH4,0.07250000000,< Valor frontera,"263203","4313063","30",CHGn,mg NH4/l
"POINT (233796.999957362 4311093.00001673)","2436","400318",NH4,0.07662500000,< Valor frontera,"233797","4311093","30",CHGn,mg NH4/l
"POINT (226302.000038271 4304108.9999877)","2437","400319",NH4,0.20400000000,< Valor frontera,"226302","4304109","30",CHGn,mg NH4/l
"POINT (216383.999965251 4316413.0000236)","2438","400320",NH4,0.05800000000,< Valor frontera,"216384","4316413","30",CHGn,mg NH4/l
"POINT (194576.999967624 4314404.99994929)","2439","400321",NH4,0.39525000000,< Valor frontera,"194577","4314405","30",CHGn,mg NH4/l
"POINT (179053.000032161 4310625.9999553)","2440","400322",NH4,0.29133333333,< Valor frontera,"179053","4310626","30",CHGn,mg NH4/l
"POINT (173485.999972797 4349564.9999665)","2441","400323",NH4,0.20650000000,< Valor frontera,"173486","4349565","30",CHGn,mg NH4/l
"POINT (163901.999998992 4317658.99998465)","2442","400324",NH4,0.02300000000,< LQ,"163902","4317659","30",CHGn,mg NH4/l
"POINT (135317.999955954 4293585.00001922)","2443","400325",NH4,0.43175000000,< Valor frontera,"135318","4293585","30",CHGn,mg NH4/l
"POINT (134033.999987142 4291304.99997749)","2444","400326",NH4,0.68000000000,< Valor frontera,"134034","4291305","30",CHGn,mg NH4/l
"POINT (134854.000000629 4285242.99997115)","2445","400327",NH4,0.18500000000,< Valor frontera,"134854","4285243","30",CHGn,mg NH4/l
"POINT (177503.000042814 4271523.00004044)","2446","400328",NH4,0.05333333333,< LQ,"177503","4271523","30",CHGn,mg NH4/l
"POINT (130961.999955885 4269016.00001004)","2447","400329",NH4,0.21333333333,< Valor frontera,"130962","4269016","30",CHGn,mg NH4/l
"POINT (126396.000030903 4262668.00004824)","2448","400330",NH4,0.07333333333,< LQ,"126396","4262668","30",CHGn,mg NH4/l
"POINT (172483.99996025 4254832.99999668)","2449","400332",NH4,0.10150000000,< Valor frontera,"172484","4254833","30",CHGn,mg NH4/l
"POINT (183468.000000969 4251428.00001653)","2450","400333",NH4,0.09700000000,< LQ,"183468","4251428","30",CHGn,mg NH4/l
"POINT (182646.000016652 4241658.00001249)","2451","400334",NH4,0.33000000000,< Valor frontera,"182646","4241658","30",CHGn,mg NH4/l
"POINT (148776.999968027 4235153.99999811)","2452","400335",NH4,0.18727272727,< Valor frontera,"148777","4235154","30",CHGn,mg NH4/l
"POINT (314772.000020164 4324907.00005106)","2453","400337",NH4,0.18500000000,< Valor frontera,"314772","4324907","30",CHGn,mg NH4/l
"POINT (163223.999985948 4347846.00003208)","2454","400338",NH4,0.17150000000,< Valor frontera,"163224","4347846","30",CHGn,mg NH4/l
"POINT (284616.000014562 4335383.0000382)","2455","400339",NH4,0.16450000000,< Valor frontera,"284616","4335383","30",CHGn,mg NH4/l
"POINT (289458.999974531 4350984.00004527)","2456","400340",NH4,0.05400000000,< Valor frontera,"289459","4350984","30",CHGn,mg NH4/l
"POINT (278458.000033091 4331359.00004142)","2457","400342",NH4,0.13650000000,< Valor frontera,"278458","4331359","30",CHGn,mg NH4/l
"POINT (279494.00002783 4297938.00003783)","2458","400346",NH4,0.72650000000,< Valor frontera,"279494","4297938","30",CHGn,mg NH4/l
"POINT (301577.999988505 4346477.00001432)","2459","400473",NH4,0.06875000000,< Valor frontera,"301578","4346477","30",CHGn,mg NH4/l
"POINT (260976.000011506 4356631.00003171)","2460","400474",NH4,0.23650000000,< Valor frontera,"260976","4356631","30",CHGn,mg NH4/l
"POINT (160304.9999557 4359864.99997131)","2461","400475",NH4,0.17200000000,< Valor frontera,"160305","4359865","30",CHGn,mg NH4/l
