Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
51 368.6970489025116 "[1004, 1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0240 66735 0.2 0
52 382.19046211242676 "[1004, 1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0240 66735 0.2 0
53 386.93035101890564 "[1004, 1004, 1004, 10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0240 66735 0.2 0
0 1712942685.337265 [1004626282] 0.0015 66735 0.1 0
1 1.597726821899414 [1004626282] 0.0015 66735 0.1 0
2 2.6457059383392334 [1004626282] 0.0015 66735 0.1 0
3 3.5687131881713867 [1004626282] 0.0015 66735 0.1 0
4 4.40884804725647 [1004626282] 0.0015 66735 0.1 0
5 5.129421949386597 [1004626282] 0.0015 66735 0.1 0
6 6.000671863555908 [1004626282] 0.0015 66735 0.1 0
7 6.733453989028931 [1004626282] 0.0015 66735 0.1 0
8 7.477008104324341 [1004626282] 0.0015 66735 0.1 0
9 8.25018310546875 [1004626282] 0.0015 66735 0.1 0
10 9.218876123428345 [1004626282] 0.0015 66735 0.1 0
11 9.975236892700195 [1004626282] 0.0015 66735 0.1 0
12 10.770523071289062 [1004626282] 0.0015 66735 0.1 0
13 11.47010588645935 [1004626282] 0.0015 66735 0.1 0
14 12.21722412109375 [1004626282] 0.0015 66735 0.1 0
15 13.015869140625 [1004626282] 0.0015 66735 0.1 0
16 13.849143028259277 [1004626282] 0.0015 66735 0.1 0
17 14.667417049407959 [1004626282] 0.0015 66735 0.1 0
18 15.47370195388794 [1004626282] 0.0015 66735 0.1 0
19 16.206278085708618 [1004626282] 0.0015 66735 0.1 0
20 17.117645978927612 [1004626282] 0.0015 66735 0.1 0
21 18.065585136413574 [1004626282] 0.0015 66735 0.1 0
22 19.04155206680298 [1004626282] 0.0015 66735 0.1 0
23 19.946518898010254 [1004626282] 0.0015 66735 0.1 0
24 20.802289962768555 [1004626282] 0.0015 66735 0.1 0
25 21.81945300102234 [1004626282] 0.0015 66735 0.1 0
26 22.812095880508423 [1004626282] 0.0015 66735 0.1 0
27 23.70828604698181 [1004626282] 0.0015 66735 0.1 0
28 24.545870065689087 [1004626282] 0.0015 66735 0.1 0
29 25.64023494720459 [1004626282] 0.0015 66735 0.1 0
30 26.722491979599 [1004626282] 0.0015 66735 0.1 0
31 27.59163212776184 [1004626282] 0.0015 66735 0.1 0
32 28.567348957061768 [1004626282] 0.0015 66735 0.1 0
33 29.430253982543945 [1004626282] 0.0015 66735 0.1 0
34 30.32443618774414 [1004626282] 0.0015 66735 0.1 0
35 31.171733856201172 [1004626282] 0.0015 66735 0.1 0
36 31.923107862472534 [1004626282] 0.0015 66735 0.1 0
37 32.72449707984924 [1004626282] 0.0015 66735 0.1 0
38 33.53562307357788 [1004626282] 0.0015 66735 0.1 0
39 34.39539289474487 [1004626282] 0.0015 66735 0.1 0
40 35.14087891578674 [1004626282] 0.0015 66735 0.1 0
41 35.85800790786743 [1004626282] 0.0015 66735 0.1 0
42 36.76327395439148 [1004626282] 0.0015 66735 0.1 0
43 37.73477482795715 [1004626282] 0.0015 66735 0.1 0
44 38.5322699546814 [1004626282] 0.0015 66735 0.1 0
45 39.4861159324646 [1004626282] 0.0015 66735 0.1 0
46 40.39001679420471 [1004626282] 0.0015 66735 0.1 0
