OBJECTID,cod_mar,PFAFRIO,COD_UNI,nom_rio,Shape_Leng,color
17384,M,200236226,803668,BARRANCO DE NOGUERA,2761.76892743,5
17385,M,200236228,802369,BARRANCO DE ESPAÑA,2701.87493514,5
17386,M,2002362282,811638,SIN NOMBRE,2806.00974378,6
17387,M,20023622822,811641,SIN NOMBRE,1068.88894737,7
17388,M,20023624,802716,BARRANCO DE LA FONT DEL PINAR O DE PELABURROS,4608.36366654,4
17389,M,200236242,802714,BARRANCO DE LA FONT DE PEDRO,7313.09408478,5
17390,M,2002362422,811540,SIN NOMBRE,3332.23773796,6
17391,M,2002362424,811501,SIN NOMBRE,1761.2109293,6
17392,M,200236244,802750,BARRANCO DE LA FUENTE DE CARCAGENTE,3934.38886406,5
17393,M,2002362442,803857,BARRANCO DE TIMORA,1194.45197539,6
17394,M,2002362444,803310,BARRANCO DE LAS MORTERAS,1004.48795421,6
17395,M,200236246,803928,BARRANCO DE XEA,4012.22890198,5
17396,M,2002362462,802703,BARRANCO DE LA ESMERALDA,2225.61106399,6
17397,M,2002362464,802452,BARRANCO DE L'INFERN,1103.51002078,6
17398,M,2002362466,803683,BARRANCO DE PALAROI,2749.56065044,6
17399,M,2002362468,802332,BARRANCO DE CHIA,391.806870127,6
17400,M,20023626,802377,BARRANCO DE FLORES,3008.60433673,4
17401,M,200236272,803920,BARRANCO DE VICENTICO,2029.46691659,5
17402,M,2002362722,802418,BARRANCO DE GUERRILLA,2146.87485531,6
17403,M,2002362724,802717,BARRANCO DE LA FONT PERELLO,2405.5830762,6
17404,M,20023627242,802353,BARRANCO DE DOS HERMANAS,1550.70818122,7
17405,M,20023627244,804891,BARRANCO LARGO,1950.48921173,7
17406,M,200236272442,803715,BARRANCO DE PEÑA TRENCADA,1145.06869628,8
17407,M,200236272444,803031,BARRANCO DE LA RASTRILLERA,739.039047958,8
17408,M,20023627246,804311,BARRANCO DEL INFIERNO,507.600821196,7
17409,M,2002362732,802225,BARRANCO DE CABOT,1458.24507744,6
17410,M,20023627322,803537,BARRANCO DE LOS PINOS,2504.2242178,7
17411,M,20023628,803443,BARRANCO DE LOS CORVACHONES,5859.11264237,4
17412,M,200236282,802144,BARRANCO DE ALCIRA,1865.2197912,5
17413,M,2002362822,802915,BARRANCO DE LA MINA,1714.30976634,6
17414,M,200236284,802657,BARRANCO DE LA CUEVA DE XATIVA,2126.09390793,5
17415,M,2002362852,803732,BARRANCO DE PIFERRER,1363.18714139,6
17416,M,200236286,811437,SIN NOMBRE,1394.02551439,5
17417,M,200236288,803045,BARRANCO DE LA SABATA,1841.90113767,5
17418,M,2002362882,811479,SIN NOMBRE,1274.83051084,6
17419,M,2002364,804224,BARRANCO DEL ESTRECHO,10739.3804491,3
17420,M,20023642,803142,BARRANCO DE LA VILA,5308.6195635,4
17421,M,200236432,802095,BARRANCO BOSARTA,1522.46030044,5
17422,M,2002364322,804372,BARRANCO DEL MARQUES,1340.31935762,6
17423,M,200236434,802608,BARRANCO DE LA CIVILA,1289.36290351,5
17424,M,200236436,804064,BARRANCO DEL CANTAL GROS,1227.71208182,5
17425,M,2002364372,804669,BARRANCO DEL SALT,1693.17641712,6
17426,M,200236438,804823,BARRANCO FUENTE DEL PI,1525.38093612,5
17427,M,20023644,802704,BARRANCO DE LA FALSIA,3457.050174,4
17428,M,20023646,802491,BARRANCO DE LA BARSELLA,3118.84273351,4
17429,M,200236472,801070,BARRANC DE LA MUNTANYETA REDONA,1741.33420292,5
17430,M,20023648,804142,BARRANCO DEL CORRAL DE LA PARIDERA,2019.29245435,4
17431,M,2002366,811719,SIN NOMBRE,1599.8462521,3
17432,M,2002368,811680,SIN NOMBRE,1250.34370998,3
17433,M,200238,803772,BARRANCO DE RIO SECO,2618.63304284,2
17434,M,20024,805874,RIO ALBAIDA,46353.6047163,1
17435,M,2002412,802922,BARRANCO DE LA MOLA,8021.92521038,3
17436,M,20024122,811438,SIN NOMBRE,1607.40859629,4
17437,M,20024124,804689,BARRANCO DEL SERRADOR,623.170400606,4
17438,M,2002414,811539,SIN NOMBRE,5421.43131502,3
17439,M,20024142,811498,SIN NOMBRE,955.336302983,4
17440,M,2002416,802314,BARRANCO DE CUENCA,2402.07247141,3
17441,M,20024162,804811,BARRANCO ESCURRIEL,3422.1528198,4
17442,M,2002418,804890,BARRANCO LARGO,2925.91503155,3
17443,M,20024182,803332,BARRANCO DE LAS SALINAS,992.823515404,4
17444,M,20024192,804074,BARRANCO DEL CARRAIXET,1262.96588693,4
17445,M,200241922,803982,BARRANCO DEL ALGUACIL,1070.91339691,5
17446,M,200242,805882,RIO BARCHETA,16040.8584989,2
17447,M,20024212,802189,BARRANCO DE BENAVENT O DE FERRERES,6159.77176911,4
17448,M,2002422,802288,BARRANCO DE CEBEDA,1929.10647329,3
17449,M,20024222,804695,BARRANCO DEL SUC,1495.44212251,4
17450,M,20024224,804533,BARRANCO DEL PORTICHOL,3956.37703773,4
17451,M,200242242,811251,SIN NOMBRE,1510.09207278,5
17452,M,20024232,802081,BARRANCO ARMETELLERS,4290.00633717,4
17453,M,200242322,804957,BARRANCO PEROT,690.325873837,5
17454,M,200242324,802626,BARRANCO DE LA CORZA O ARMETELLERS,2168.06393375,5
17455,M,20024234,802275,BARRANCO DE CASA SERRA,2518.299861,4
17456,M,200242342,804687,BARRANCO DEL SERENO,1096.69504204,5
17457,M,200242344,804804,BARRANCO DELS SENSAL,861.050410168,5
17458,M,200242346,803614,BARRANCO DE MARCHAL,826.688147036,5
17459,M,20024236,804585,BARRANCO DEL RABOSERO,1225.40987028,4
17460,M,20024238,804414,BARRANCO DEL MOLINET,1382.11165539,4
17461,M,200242382,802087,BARRANCO BARSELLA,800.503579501,5
17462,M,2002424,803231,BARRANCO DE LAS CASAS DEL ESCRIBANO,2923.82959197,3
17463,M,20024242,804746,BARRANCO DEL TOSSAL,492.011151232,4
17464,M,20024244,802927,BARRANCO DE LA MONEDA,598.38211035,4
17465,M,20024246,802964,BARRANCO DE LA PARRA,1909.98907179,4
17466,M,200242462,804803,BARRANCO DELS SENSAL,3184.28784269,5
17467,M,2002424622,804898,BARRANCO LAS PEDRISCAS,1828.45797435,6
17468,M,20024248,804884,BARRANCO LA PICADORA,1429.89537949,4
17469,M,200242512,802224,BARRANCO DE CABOT,1341.71523381,5
17470,M,200242514,803385,BARRANCO DE LOMA REDONDA,1035.82914508,5
17471,M,200242516,804693,BARRANCO DEL SOLDAT,637.536846313,5
17472,M,200242518,805010,BARRANCO ULLATET,846.945922709,5
17473,M,20024252,804812,BARRANCO ESCURSONERA,3788.71841316,4
17474,M,20024254,804347,BARRANCO DEL LLOP,3016.06779415,4
17475,M,20024256,803832,BARRANCO DE SENDES BLASQUES,1290.71477513,4
17476,M,200242562,804797,BARRANCO DELS FANGARS,3151.96272588,5
17477,M,2002425622,803587,BARRANCO DE LOS ZURDOS,1406.08230457,6
17478,M,2002425624,803834,BARRANCO DE SERAFIN,1185.70328453,6
17479,M,20024258,802942,BARRANCO DE LA MURTA,3509.43708575,4
17480,M,2002426,804668,BARRANCO DEL SALT,3463.15648599,3
17481,M,20024262,803741,BARRANCO DE PITANA,1767.49828759,4
17482,M,20024264,803742,BARRANCO DE PITANA,1737.55779159,4
17483,M,20024272,804839,BARRANCO HONDO,3961.66615501,4
17484,M,200242722,802220,BARRANCO DE BUSCARRO,809.162511683,5
17485,M,200242724,811238,SIN NOMBRE,1733.76650746,5
17486,M,2002428,800811,BARRANC DE L'AVENC,8986.56479045,3
17487,M,20024282,811239,SIN NOMBRE,1535.46841429,4
17488,M,20024284,800794,BARRANC DE L'AIGUA,1216.15743947,4
17489,M,200242852,801930,BARRANC DELS CONILLS,1542.48645897,5
17490,M,20024286,811176,SIN NOMBRE,1042.57089286,4
17491,M,20024288,811153,SIN NOMBRE,2407.39319177,4
17492,M,200242882,811133,SIN NOMBRE,1124.37565716,5
17493,M,200244,805890,RIO CAÑOLES,58823.2591189,2
17494,M,2002440,811201,SIN NOMBRE,3593.70914273,3
17495,M,20024402,811253,SIN NOMBRE,2036.18723397,4
17496,M,20024410,810731,SIN NOMBRE,1784.54325011,4
17497,M,20024412,804674,BARRANCO DEL SALTO O DELS CARNICERS,5026.97538428,4
17498,M,200244122,804745,BARRANCO DEL TOSAL DE LA PALMA,1925.1246753,5
17499,M,200244124,804665,BARRANCO DEL SALAZAR,2436.9169711,5
17500,M,2002441242,811397,SIN NOMBRE,1858.91590507,6
17501,M,200244126,802720,BARRANCO DE LA FOYA,2615.00421786,5
17502,M,200244128,804933,BARRANCO MONTELS,3602.81487687,5
17503,M,2002441282,804034,BARRANCO DEL BRULL,5305.99878705,6
17504,M,20024412822,811304,SIN NOMBRE,1631.22736002,7
17505,M,2002441284,811369,SIN NOMBRE,1433.73700969,6
17506,M,2002441312,801772,BARRANC DEL PLA D'AGUILO,1815.89904169,6
17507,M,2002441314,801412,BARRANC DE SANCHIS,3728.17342883,6
17508,M,20024413142,811082,SIN NOMBRE,1715.05583218,7
17509,M,20024413144,811055,SIN NOMBRE,1079.40482942,7
17510,M,200244132,801807,BARRANC DEL PRIMER GERMA,2355.75500945,5
17511,M,2002441322,800920,BARRANC DE LA COVA DE L'HEDRA,6067.70445186,6
17512,M,20024413222,811006,SIN NOMBRE,2595.32773708,7
17513,M,20024413224,800636,BARRANC DE BOCAIRENT,970.091924177,7
17514,M,200244134,806032,RIU DELS SANTS,5135.35475232,5
17515,M,2002441342,811177,SIN NOMBRE,3542.86233352,6
17516,M,2002441352,811020,SIN NOMBRE,2821.3767727,6
17517,M,200244136,801432,BARRANC DE SENAROL,5178.68539943,5
17518,M,2002441362,801036,BARRANC DE LA LLOMA AMPLA,4111.84444782,6
17519,M,20024413622,800889,BARRANC DE LA CAPELLETA,3451.47495984,7
17520,M,200244136222,801037,BARRANC DE LA LLOMA ESTRETA,2213.24725086,8
17521,M,200244136224,811116,SIN NOMBRE,1886.77787663,8
17522,M,20024413624,811134,SIN NOMBRE,1250.28425679,7
17523,M,2002441364,801888,BARRANC DEL TOLL,2134.28646484,6
17524,M,20024413642,801766,BARRANC DEL PINET,1796.51350424,7
17525,M,2002441372,811011,SIN NOMBRE,1400.52223709,6
17526,M,2002441374,811013,SIN NOMBRE,2692.54093464,6
17527,M,200244138,801992,BARRANC FONDO,6437.56197229,5
17528,M,2002441382,801151,BARRANC DE LA SOCORRADA,2072.98214217,6
17529,M,2002441392,800941,BARRANC DE LA DAMA,5309.67838494,6
17530,M,20024413922,811068,SIN NOMBRE,1319.7453147,7
17531,M,20024414,801287,BARRANC DE MALAGON,6883.0683345,4
17532,M,200244142,801958,BARRANC DELS OMS,2865.06159035,5
17533,M,2002441422,801123,BARRANC DE LA RACONADA,1058.19473015,6
17534,M,2002441424,804430,BARRANCO DEL MORO,5207.25410464,6
17535,M,20024414242,810987,SIN NOMBRE,1651.13584629,7
17536,M,200244144,811010,SIN NOMBRE,5270.20687709,5
17537,M,200244146,804051,BARRANCO DEL CALDERO,3322.29723016,5
17538,M,2002441462,811047,SIN NOMBRE,1456.44277872,6
17539,M,200244148,811074,SIN NOMBRE,1994.49890207,5
17540,M,2002441492,811039,SIN NOMBRE,1008.0490189,6
17541,M,2002441494,811104,SIN NOMBRE,1251.21204174,6
17542,M,200244152,810959,SIN NOMBRE,1009.82503572,5
17543,M,200244154,810933,SIN NOMBRE,1339.60512937,5
17544,M,20024416,801642,BARRANC DEL FONTANAR O DE LA FOS,9596.20310847,4
17545,M,2002441612,810906,SIN NOMBRE,1319.33617489,6
17546,M,200244162,801034,BARRANC DE LA LLOBERA,2523.32110336,5
17547,M,2002441622,810878,SIN NOMBRE,2623.45425258,6
17548,M,20024416222,810860,SIN NOMBRE,1286.24518711,7
17549,M,200244164,802711,BARRANCO DE LA FONT D'ESPANYA,2062.43214194,5
17550,M,200244166,802707,BARRANCO DE LA FOIA REDONA,4162.2618688,5
17551,M,2002441672,810786,SIN NOMBRE,1176.62541105,6
17552,M,200244168,810784,SIN NOMBRE,4507.06445579,5
17553,M,200244172,810863,SIN NOMBRE,1494.09228747,5
17554,M,200244174,801855,BARRANC DEL SALT,4401.81319565,5
17555,M,2002441742,803121,BARRANCO DE LA TORRETA,2427.19960622,6
17556,M,2002441744,800824,BARRANC DE L'OBRER,2875.85530381,6
17557,M,2002441746,804726,BARRANCO DEL TOLLO,1673.71234733,6
17558,M,200244176,800974,BARRANC DE LA FONT D'ARNAU,4379.98831515,5
17559,M,200244178,801063,BARRANC DE LA MONTERA,4551.9540535,5
17560,M,2002441782,804006,BARRANCO DEL BALADO,1493.52049017,6
17561,M,2002441784,810930,SIN NOMBRE,1652.68375799,6
17562,M,20024418,801973,BARRANC DELS TERRASSOS,1136.08182516,4
17563,M,200244182,804180,BARRANCO DEL CHIRIVITO O DEL XIRIVITO,2801.25499156,5
17564,M,2002441822,810909,SIN NOMBRE,1338.7574282,6
17565,M,200244184,802997,BARRANCO DE LA PERERETA,4703.9733781,5
17566,M,2002441842,803849,BARRANCO DE TARRASOS,1913.12829555,6
17567,M,2002441844,802670,BARRANCO DE LA CUEVA SANTA,3473.98685202,6
17568,M,20024418442,810938,SIN NOMBRE,1027.66749955,7
17569,M,20024418444,803166,BARRANCO DE LA ZORRA,2341.38370196,7
17570,M,20024418446,803234,BARRANCO DE LAS CASTAÑAS,6032.30600957,7
17571,M,200244184462,802723,BARRANCO DE LA FRAILA,2844.63617577,8
17572,M,2002441846,803324,BARRANCO DE LAS PILETAS,3336.16213176,6
17573,M,2002442,800646,BARRANC DE BOQUILLA,7737.98367082,3
17574,M,20024422,802047,BARRANC ROIG,3341.01418548,4
17575,M,200244222,800572,BARRANC D'ANDARELLES,3185.25097476,5
17576,M,2002442222,800751,BARRANC DE FINESTRAT,3594.71050305,6
17577,M,2002442224,810811,SIN NOMBRE,1262.95583856,6
17578,M,2002442226,800739,BARRANC DE FALAGUERA,3903.68892322,6
17579,M,20024422262,810824,SIN NOMBRE,1027.55310104,7
17580,M,2002442228,800661,BARRANC DE CAMARA,2505.7500724,6
17581,M,20024422282,800590,BARRANC D'URREPS,2781.47017036,7
17582,M,20024422284,810848,SIN NOMBRE,1069.77805193,7
17583,M,20024424,810850,SIN NOMBRE,1108.4954103,4
17584,M,20024426,801319,BARRANC DE MOSSEN PAU,5030.94693809,4
17585,M,200244262,810880,SIN NOMBRE,1786.41696559,5
17586,M,20024428,802836,BARRANCO DE LA HOZ,6361.65968068,4
17587,M,200244282,802489,BARRANCO DE LA BARRENA,3990.61567217,5
17588,M,2002442822,810900,SIN NOMBRE,1028.11424148,6
17589,M,2002442824,804482,BARRANCO DEL PARRAL,1103.96850479,6
17590,M,2002442826,810893,SIN NOMBRE,2635.82420073,6
17591,M,200244284,802173,BARRANCO DE BAÑON,3288.0144362,5
17592,M,2002442842,811027,SIN NOMBRE,1409.79789102,6
17593,M,200244286,803058,BARRANCO DE LA SARGA,2079.89928001,5
17594,M,2002442872,802372,BARRANCO DE ESTANCIA,1654.91859803,6
17595,M,200244288,805463,RAMBLA DE LAS ARENAS O BARRANCO DE LAS CUEVAS,13116.1325001,5
17596,M,20024428812,810979,SIN NOMBRE,1333.3293251,7
17597,M,20024428814,804547,BARRANCO DEL POZO DEL CALDERON,1724.2670799,7
17598,M,2002442882,802797,BARRANCO DE LA HIGUERA,5748.59269332,6
17599,M,20024428822,810928,SIN NOMBRE,1138.84013298,7
17600,M,20024428824,810918,SIN NOMBRE,1033.93071242,7
17601,M,20024428826,804345,BARRANCO DEL LLANO DE LA CARRASCA,5173.80157898,7
17602,M,200244288262,810872,SIN NOMBRE,1783.91573806,8
17603,M,200244288264,810868,SIN NOMBRE,1017.11133739,8
17604,M,200244288266,805007,BARRANCO TORQUILLO,2060.1350411,8
17605,M,2002442882662,810820,SIN NOMBRE,1911.64177772,9
17606,M,20024428826622,810809,SIN NOMBRE,1071.8741237,10
17607,M,20024428832,811024,SIN NOMBRE,1171.94700152,7
17608,M,20024428834,811009,SIN NOMBRE,1514.24718629,7
17609,M,2002442884,802604,BARRANCO DE LA CIERVA,5415.1500911,6
17610,M,20024428842,811017,SIN NOMBRE,1458.71060546,7
17611,M,20024428844,811028,SIN NOMBRE,1970.60487552,7
17612,M,20024428846,803306,BARRANCO DE LAS MENORES,3352.80183791,7
17613,M,200244288462,811016,SIN NOMBRE,1286.17645545,8
17614,M,200244288464,804402,BARRANCO DEL MEDIO,2979.99920232,8
17615,M,2002442884642,804324,BARRANCO DEL JUNCAR,1876.99565125,9
17616,M,200244288466,803277,BARRANCO DE LAS FAJAS,2775.65000962,8
17617,M,2002442884662,804038,BARRANCO DEL BUITRE,2258.71331983,9
17618,M,20024428852,810951,SIN NOMBRE,1933.53425297,7
17619,M,200244288522,810957,SIN NOMBRE,1035.27083871,8
17620,M,20024428854,810902,SIN NOMBRE,1239.20807513,7
17621,M,20024428856,810903,SIN NOMBRE,2556.01264639,7
17622,M,2002442886,802526,BARRANCO DE LA CANALEJA,5229.09205913,6
17623,M,200244288612,810934,SIN NOMBRE,1791.81741932,8
17624,M,20024428862,810886,SIN NOMBRE,1810.60123583,7
17625,M,20024428864,802427,BARRANCO DE HOYA REDONDA,2119.03706404,7
17626,M,200244288652,810896,SIN NOMBRE,1456.73484438,8
17627,M,20024428866,802169,BARRANCO DE BALSAVET,2122.62560187,7
17628,M,20024428868,803181,BARRANCO DE LAS ARENAS,2572.46698421,7
17629,M,2002442888,803641,BARRANCO DE MOLINA,4355.96551908,6
17630,M,20024428882,810847,SIN NOMBRE,1489.57887538,7
17631,M,20024428884,810851,SIN NOMBRE,1189.26366237,7
17632,M,20024428886,810881,SIN NOMBRE,2513.00695858,7
17633,M,20024432,801529,BARRANC DEL BOSQUET,4573.61738544,4
17634,M,200244322,810628,SIN NOMBRE,3886.36250699,5
17635,M,2002443222,810589,SIN NOMBRE,2390.29115719,6
17636,M,20024432222,810588,SIN NOMBRE,1029.65859124,7
17637,M,200244324,801760,BARRANC DEL PICAIO,5934.33237369,5
17638,M,2002443242,801227,BARRANC DE LES COVES,5725.16581956,6
17639,M,20024432422,810634,SIN NOMBRE,1489.77288958,7
17640,M,20024432424,810579,SIN NOMBRE,2774.84125223,7
17641,M,200244324242,810553,SIN NOMBRE,1248.9418847,8
17642,M,2002443244,810686,SIN NOMBRE,1291.09392152,6
17643,M,2002443246,810669,SIN NOMBRE,1137.41923234,6
17644,M,20024434,801001,BARRANC DE LA FOS,10481.9299688,4
17645,M,200244342,810732,SIN NOMBRE,3010.34959656,5
17646,M,2002443422,810752,SIN NOMBRE,1321.82422265,6
17647,M,200244344,810785,SIN NOMBRE,1640.01133078,5
17648,M,200244346,800820,BARRANC DE L'HORTIJOLA,6333.20452569,5
17649,M,2002443462,800883,BARRANC DE LA CANYADA,1501.11894003,6
17650,M,200244348,800570,BARRANC D'AMBROS,4440.44659413,5
17651,M,2002443482,810825,SIN NOMBRE,1170.02638668,6
17652,M,2002444,801914,BARRANC DEL XORRILLO,7038.79589648,3
17653,M,20024442,802493,BARRANCO DE LA BASTIDA,5983.52751789,4
17654,M,2002444212,810492,SIN NOMBRE,1873.98464001,6
17655,M,200244422,810486,SIN NOMBRE,2547.3186034,5
17656,M,200244424,804035,BARRANCO DEL BRUÑIDOR,2642.86409401,5
17657,M,200244426,810456,SIN NOMBRE,1332.263098,5
17658,M,200244428,810425,SIN NOMBRE,1686.90933933,5
17659,M,2002444282,810432,SIN NOMBRE,1030.86959518,6
17660,M,20024444,800818,BARRANC DE L'ESTUDIANT,3537.9158651,4
17661,M,200244442,810515,SIN NOMBRE,2496.71065579,5
17662,M,2002444422,810521,SIN NOMBRE,1231.27107707,6
17663,M,2002444424,810514,SIN NOMBRE,1180.05054612,6
17664,M,20024452,801655,BARRANC DEL GALL,2524.89510458,4
17665,M,200244522,800767,BARRANC DE GARRILLER,3747.86204451,5
17666,M,2002445222,810746,SIN NOMBRE,2816.24226352,6
17667,M,200244524,810721,SIN NOMBRE,2163.13393642,5
17668,M,2002445242,810745,SIN NOMBRE,1194.25761578,6
17669,M,2002445244,810763,SIN NOMBRE,1014.26377858,6
17670,M,2002445312,810596,SIN NOMBRE,1412.48222642,6
17671,M,200244532,801211,BARRANC DE LES ALBARDES,3331.03634609,5
17672,M,2002445322,810729,SIN NOMBRE,2888.98854054,6
17673,M,2002445332,810694,SIN NOMBRE,2976.39765738,6
17674,M,200244534,810613,SIN NOMBRE,2427.4151477,5
17675,M,2002445342,810678,SIN NOMBRE,1903.36999264,6
17676,M,2002445352,810585,SIN NOMBRE,1114.15439279,6
17677,M,200244536,801167,BARRANC DE LA TORTA,4031.7195541,5
17678,M,200244538,810578,SIN NOMBRE,1490.56834729,5
17679,M,20024454,801292,BARRANC DE MANRANES,6090.22768895,4
17680,M,200244542,801552,BARRANC DEL CANYARET,2690.1172496,5
17681,M,200244544,810735,SIN NOMBRE,1099.11185874,5
17682,M,200244552,810538,SIN NOMBRE,1472.52183417,5
17683,M,200244554,800942,BARRANC DE LA DONA,5206.50878592,5
17684,M,20024456,803911,BARRANCO DE VALLMELOS,8401.96742353,4
17685,M,200244562,810594,SIN NOMBRE,1190.00589456,5
17686,M,2002445632,810625,SIN NOMBRE,1063.20323204,6
17687,M,200244564,810677,SIN NOMBRE,1135.40661933,5
17688,M,200244566,810716,SIN NOMBRE,4210.43614377,5
17689,M,2002445662,810711,SIN NOMBRE,1474.12099668,6
17690,M,2002445664,810728,SIN NOMBRE,1142.8073421,6
17691,M,2002445666,810757,SIN NOMBRE,1875.52916787,6
17692,M,20024456662,810797,SIN NOMBRE,1458.25964893,7
17693,M,200244568,810754,SIN NOMBRE,1001.53693286,5
17694,M,200244572,810452,SIN NOMBRE,3365.57143448,5
17695,M,2002445722,810466,SIN NOMBRE,1705.48484361,6
17696,M,2002445724,810451,SIN NOMBRE,991.748902458,6
17697,M,200244574,810475,SIN NOMBRE,1507.38633852,5
17698,M,20024458,804442,BARRANCO DEL MOZO,4230.43899959,4
17699,M,200244582,810562,SIN NOMBRE,2384.54050988,5
17700,M,200244584,810617,SIN NOMBRE,1487.97132387,5
17701,M,200244586,810635,SIN NOMBRE,1055.940368,5
17702,M,2002446,805751,RAMBLA DEL POSINO,5988.64355207,3
17703,M,20024462,810413,SIN NOMBRE,1897.80266509,4
17704,M,200244622,810412,SIN NOMBRE,1409.15451942,5
17705,M,20024464,810385,SIN NOMBRE,2919.78027899,4
17706,M,20024466,802379,BARRANCO DE FONTANARES,9763.86440491,4
17707,M,2002446612,810287,SIN NOMBRE,1299.56575682,6
17708,M,200244662,810331,SIN NOMBRE,1559.06716703,5
17709,M,200244664,810302,SIN NOMBRE,2648.51329459,5
17710,M,2002446642,810327,SIN NOMBRE,1734.17598133,6
17711,M,2002446644,810378,SIN NOMBRE,1304.31275281,6
17712,M,200244666,810285,SIN NOMBRE,3375.01939737,5
17713,M,200244668,810289,SIN NOMBRE,3475.04151796,5
17714,M,2002446682,810249,SIN NOMBRE,1772.88530338,6
17715,M,20024472,810465,SIN NOMBRE,3415.70102444,4
17716,M,200244722,810511,SIN NOMBRE,2421.3262098,5
17717,M,20024474,802409,BARRANCO DE GIL MARTINEZ,4504.4850029,4
17718,M,200244742,810361,SIN NOMBRE,1072.61158412,5
17719,M,2002448,802728,BARRANCO DE LA FUENSANTA,7531.16381234,3
17720,M,20024482,805432,RAMBLA DE LA SILLA,7841.66842326,4
17721,M,200244822,810339,SIN NOMBRE,1713.53971422,5
17722,M,200244824,810369,SIN NOMBRE,2605.18674469,5
17723,M,20024492,804577,BARRANCO DEL PUIG,5399.31910287,4
17724,M,200244922,810411,SIN NOMBRE,1565.98294798,5
17725,M,200244924,810389,SIN NOMBRE,1160.91873202,5
17726,M,200244932,810507,SIN NOMBRE,1716.28176246,5
17727,M,200244934,810462,SIN NOMBRE,1839.84271752,5
17728,M,200244936,810545,SIN NOMBRE,1734.07060387,5
17729,M,200244938,810519,SIN NOMBRE,2265.9561542,5
17730,M,2002449382,810503,SIN NOMBRE,1019.82984483,6
17731,M,2002449392,810535,SIN NOMBRE,1046.80691091,6
17732,M,20024494,804613,BARRANCO DEL REGAJO,8108.96331409,4
17733,M,200244942,810612,SIN NOMBRE,2658.85813913,5
17734,M,2002449422,810609,SIN NOMBRE,2066.27452018,6
17735,M,20024494222,810604,SIN NOMBRE,1200.71820658,7
17736,M,200244944,810668,SIN NOMBRE,2481.51202857,5
17737,M,2002449442,810710,SIN NOMBRE,1598.31026676,6
17738,M,2002449452,810670,SIN NOMBRE,1137.21172814,6
17739,M,2002449454,810706,SIN NOMBRE,1066.09193244,6
17740,M,200244946,810798,SIN NOMBRE,1587.53292393,5
17741,M,200244948,810783,SIN NOMBRE,2592.80394314,5
17742,M,2002449482,810822,SIN NOMBRE,1557.87393894,6
17743,M,200244952,810577,SIN NOMBRE,1814.31831547,5
17744,M,200244954,810648,SIN NOMBRE,1174.6150697,5
17745,M,200244956,810600,SIN NOMBRE,1472.65684421,5
17746,M,200244958,810623,SIN NOMBRE,1147.94615421,5
17747,M,20024496,800198,ARROYO DE LA TEJA,5786.12020769,4
17748,M,2002449612,810646,SIN NOMBRE,1091.08318967,6
17749,M,2002449614,810682,SIN NOMBRE,1011.37433437,6
17750,M,2002449616,810696,SIN NOMBRE,1468.34650646,6
17751,M,200244962,802256,BARRANCO DE CAÑOLAS,3743.31170349,5
17752,M,2002449622,810727,SIN NOMBRE,1125.88585941,6
17753,M,200244964,810739,SIN NOMBRE,1212.38779082,5
17754,M,2002449652,810767,SIN NOMBRE,1410.72561365,6
17755,M,200244966,810787,SIN NOMBRE,1581.87437166,5
17756,M,200244968,810817,SIN NOMBRE,2135.70477045,5
