Node,Status
"(594326.8005, 4234405.3248)",0
"(593618.2899, 4234193.0472)",0
"(594051.7884, 4234080.3276)",0
"(603407.4505, 4239616.936)",0
"(602389.4557, 4239505.1947)",0
"(604426.962, 4239655.1617)",0
"(603526.9736, 4241067.6731)",0
"(602164.4635, 4240630.1946)",0
"(604035.4444, 4240598.1687)",0
"(604151.9646, 4239955.1656)",0
"(603026.3978, 4240177.4728)",0
"(603776.965, 4240105.1712)",0
"(628422.585, 4253806.4518)",0
"(628839.5262, 4254055.0034)",0
"(627902.0231, 4253630.0003)",0
"(633262.2753, 4258304.9077)",0
"(633652.0596, 4257542.5185)",0
"(632152.0714, 4258530.0198)",0
"(632789.5939, 4260330.0237)",0
"(633700.3131, 4259700.042)",0
"(633302.0775, 4258980.0214)",0
"(629199.1689, 4260537.0795)",0
"(629914.5961, 4260730.0208)",0
"(628502.0899, 4260280.0167)",0
"(626955.0357, 4263786.8226)",0
"(628939.6469, 4264955.0032)",0
"(624902.1305, 4263904.9923)",0
"(625139.6117, 4262367.5018)",0
"(630464.6198, 4262655.0207)",0
"(625310.3142, 4263081.8175)",0
"(625152.1285, 4263729.9943)",0
"(629596.4997, 4262614.3319)",0
"(629227.1209, 4262880.017)",0
"(636943.1076, 4270349.8825)",0
"(627227.1719, 4267079.9837)",0
"(627748.3419, 4270807.6688)",0
"(628227.1867, 4268179.981)",0
"(634549.7861, 4282761.726)",0
"(630727.3234, 4279479.8383)",0
"(625654.378, 4280621.394)",0
"(626277.3262, 4280354.8305)",0
"(624808.4914, 4273982.4962)",0
"(624627.2064, 4270129.9494)",0
"(622667.3673, 4275943.4763)",0
"(624252.2325, 4272329.9272)",0
"(617952.8207, 4274609.6348)",0
"(619002.2852, 4277642.3657)",0
"(618527.229, 4272554.9139)",0
"(619652.2719, 4276292.38)",0
"(619553.7255, 4275524.2853)",0
"(619202.2566, 4274929.894)",0
"(621488.0347, 4271399.735)",0
"(621389.7254, 4271979.9239)",0
"(621627.2098, 4270629.9363)",0
"(591118.3831, 4281269.1003)",0
"(589727.1409, 4282767.4444)",0
"(591852.1202, 4279579.9428)",0
"(587464.6286, 4282492.4648)",0
"(593539.6414, 4280154.9321)",0
"(595464.6595, 4280254.9216)",0
"(587924.0832, 4280507.8887)",0
"(589977.107, 4279804.9531)",0
"(592999.3309, 4279651.1036)",0
"(592652.1178, 4278704.9406)",0
"(594431.5131, 4279193.7434)",0
"(593127.123, 4278779.938)",0
"(608309.4277, 4279327.1779)",0
"(608664.7764, 4280642.361)",0
"(607602.2471, 4278204.8822)",0
"(606989.7739, 4281692.3597)",0
"(606697.3706, 4280465.0161)",0
"(607227.2551, 4279379.8758)",0
"(598920.7365, 4273802.2804)",0
"(600152.1403, 4272554.9333)",0
"(598684.1547, 4273501.4484)",0
"(598952.1266, 4272554.9356)",0
"(597910.765, 4270456.7924)",0
"(598277.1183, 4272504.9368)",0
"(597837.8693, 4273800.4759)",0
"(597139.6242, 4274767.4356)",0
"(597752.1137, 4272704.9377)",0
"(596477.111, 4274142.439)",0
"(596924.7229, 4273773.8625)",0
"(597302.1148, 4273479.9382)",0
"(595006.949, 4273123.2367)",0
"(596902.0987, 4272079.9396)",0
"(594852.1939, 4271308.4462)",0
"(594902.0735, 4271929.9442)",0
"(594536.113, 4271359.6678)",0
"(594627.0703, 4271954.9455)",0
"(594051.5922, 4272787.6954)",0
"(594477.0687, 4271979.9462)",0
"(593553.1951, 4273279.7405)",0
"(593814.5793, 4273967.4473)",0
"(593452.0597, 4272354.9506)",0
"(592239.5546, 4273317.4549)",0
"(593714.5846, 4274592.4462)",0
"(592836.2806, 4272968.2348)",0
"(593352.0594, 4272454.9509)",0
"(593402.7782, 4274029.8871)",0
"(592902.065, 4273579.9517)",0
"(592611.5266, 4272231.9335)",0
"(593702.0573, 4271779.95)",0
"(598346.1076, 4276988.0808)",0
"(597750.3323, 4275438.8458)",0
"(598027.1485, 4276354.9274)",0
"(597572.372, 4276875.3554)",0
"(597727.1453, 4276354.9282)",0
"(597475.4083, 4277964.1155)",0
"(597964.6632, 4278029.9208)",0
"(596977.1508, 4277779.9248)",0
"(596623.3977, 4275852.5207)",0
"(596827.1375, 4276529.9298)",0
"(595234.4837, 4277771.2856)",0
"(595139.6407, 4278667.4278)",0
"(596152.1366, 4277179.9294)",0
"(596185.9529, 4275509.1483)",0
"(596327.131, 4276404.9315)",0
"(595552.6491, 4275481.1827)",0
"(595352.1188, 4276204.9347)",0
"(594550.2417, 4277474.091)",0
"(594427.1277, 4278042.4333)",0
"(594902.121, 4276904.9343)",0
"(587397.2697, 4276301.7219)",0
"(585139.5167, 4275817.4913)",0
"(570839.5572, 4280580.0116)",0
"(581321.1481, 4277977.4192)",0
"(616678.4866, 4276402.1357)",0
"(617139.7662, 4276204.881)",0
"(616127.2661, 4276379.8796)",0
"(617057.9185, 4277227.6264)",0
"(617639.7773, 4277167.3714)",0
"(616577.2758, 4277229.8713)",0
"(617364.1456, 4279383.5281)",0
"(616627.2998, 4279529.8492)",0
"(614172.3774, 4280794.9013)",0
"(613539.8145, 4282017.3313)",0
"(615852.3137, 4281104.8348)",0
"(609114.8308, 4286342.3099)",0
"(613027.3644, 4284854.7705)",0
"(615902.3227, 4282054.8246)",0
"(613474.2869, 4279375.3452)",0
"(613127.282, 4278854.8615)",0
"(612495.8546, 4280102.1865)",0
"(612677.282, 4279054.861)",0
"(611753.1551, 4281719.5659)",0
"(611752.3081, 4282267.3352)",0
"(611552.2976, 4281229.8456)",0
"(611147.9042, 4281781.6354)",0
"(610677.2914, 4281004.8505)",0
"(610015.5252, 4280891.1545)",0
"(610527.2916, 4281104.85)",0
"(610792.7938, 4281766.0755)",0
"(610452.2935, 4281354.848)",0
"(609143.8174, 4281399.5274)",0
"(609752.2944, 4281829.8462)",0
"(608650.5561, 4283200.4978)",0
"(608727.2915, 4282279.8468)",0
"(607492.2063, 4283384.5048)",0
"(607977.2891, 4282604.8476)",0
"(613443.593, 4252567.8147)",0
"(613014.5511, 4252217.528)",0
"(613777.0521, 4252855.0211)",0
"(603205.981, 4267801.7496)",0
"(603702.1304, 4266829.9392)",0
"(599346.3102, 4268328.6466)",0
"(598814.5924, 4268217.4373)",0
"(600027.1099, 4268404.9345)",0
"(601507.2964, 4269638.8055)",0
"(601127.1248, 4269154.9335)",0
"(599657.7832, 4269202.9481)",0
"(599027.1012, 4269017.4365)",0
"(600502.1226, 4269604.9338)",0
"(601071.7802, 4270270.9252)",0
"(600827.1263, 4269729.9334)",0
"(601285.9913, 4256970.6213)",0
"(600339.5375, 4257954.9935)",0
"(602477.0459, 4256630.0123)",0
"(601152.051, 4258692.4866)",0
"(601339.5627, 4259892.4732)",0
"(598964.5223, 4258867.4844)",0
"(601455.2617, 4258002.3908)",0
"(601852.0456, 4257305.0038)",0
"(600728.8807, 4259574.7085)",0
"(600427.0476, 4259029.981)",0
"(599328.783, 4259104.8272)",0
"(599802.0404, 4259229.9788)",0
"(602904.3634, 4262149.2807)",0
"(603302.0996, 4262717.4541)",0
"(602652.0876, 4261679.9568)",0
"(599821.8381, 4266457.1164)",0
"(599764.5976, 4267104.9371)",0
"(599727.0876, 4265654.9404)",0
"(600665.1447, 4264834.3663)",0
"(601127.0953, 4264667.4432)",0
"(600352.0928, 4265254.9405)",0
"(597034.1583, 4265502.2729)",0
"(596977.0518, 4266217.4457)",0
"(596852.0396, 4264929.9492)",0
"(589979.212, 4273385.7886)",0
"(589977.0351, 4273917.4643)",0
"(590002.0238, 4272854.9661)",0
"(590439.5518, 4274917.4598)",0
"(590215.6591, 4274150.98)",0
"(590177.0275, 4273029.9647)",0
"(589487.44, 4273850.24)",0
"(589327.0341, 4274367.4674)",0
"(589527.0229, 4273229.9683)",0
"(596785.6958, 4261313.7914)",0
"(596514.4963, 4260592.4703)",0
"(596652.011, 4261829.9576)",0
"(595121.6985, 4262032.0008)",0
"(594789.4789, 4261692.4662)",0
"(595351.992, 4262129.9606)",0
"(591763.3957, 4261924.8884)",0
"(591239.4229, 4261817.4932)",0
"(592176.9404, 4262054.985)",0
"(593951.9414, 4259467.4956)",0
"(593499.3008, 4260823.8769)",0
"(592376.9393, 4261629.9855)",0
"(589019.0922, 4262605.0506)",0
"(588514.3912, 4262442.5135)",0
"(589526.9053, 4262505.0043)",0
"(589679.4055, 4263540.7396)",0
"(590201.9261, 4263604.9933)",0
"(588836.4768, 4264450.0569)",0
"(588901.9132, 4263980.0024)",0
"(587900.3457, 4264743.0057)",0
"(588451.9085, 4264080.0056)",0
"(587343.4808, 4264710.5147)",0
"(587951.8967, 4263605.0123)",0
"(588134.792, 4263063.3692)",0
"(587926.8953, 4263505.013)",0
"(583848.6606, 4263935.5937)",0
"(583701.8604, 4264592.5414)",0
"(584401.8547, 4263580.0423)",0
"(580847.3039, 4265491.2651)",0
"(580564.3518, 4266055.0549)",0
"(580351.8384, 4265055.0642)",0
"(586800.0852, 4269050.2582)",0
"(586701.9382, 4268604.9969)",0
"(576232.769, 4274857.4474)",0
"(576251.9567, 4274155.0288)",0
"(575897.4462, 4274878.1493)",0
"(576176.9567, 4274155.0291)",0
"(575250.5191, 4275064.4393)",0
"(575276.9649, 4274580.0298)",0
"(574287.4921, 4275784.9391)",0
"(574376.9715, 4274880.0303)",0
"(573002.4778, 4276059.5584)",0
"(573276.9823, 4275455.0299)",0
"(572653.0416, 4276319.4373)",0
"(572726.9865, 4275680.0298)",0
"(572292.7771, 4276684.8143)",0
"(572126.9902, 4275880.0298)",0
"(570312.978, 4275324.8031)",0
"(569864.4907, 4275692.5302)",0
"(570776.9868, 4275505.0325)",0
"(571551.5227, 4276879.4023)",0
"(571551.9942, 4276105.0296)",0
"(571072.8307, 4277000.6631)",0
"(571176.9968, 4276255.0294)",0
"(570477.4046, 4277260.1022)",0
"(570502.0027, 4276630.0271)",0
"(569027.8383, 4275925.2051)",0
"(569327.0037, 4276630.025)",0
"(573305.5915, 4270934.5798)",0
"(573376.9243, 4271467.552)",0
"(573326.909, 4270355.0599)",0
"(554898.8881, 4266447.7544)",0
"(554526.914, 4266730.0023)",0
"(549872.4781, 4265890.8997)",0
"(549214.4241, 4266217.4258)",0
"(550426.9128, 4265604.9598)",0
"(552198.3253, 4268801.6355)",0
"(552751.9362, 4268679.962)",0
"(551597.3448, 4268279.1087)",0
"(552251.9305, 4268029.9557)",0
"(552531.9306, 4270544.2049)",0
"(552501.945, 4269604.9577)",0
"(551329.1419, 4269827.7871)",0
"(551926.9426, 4269329.9507)",0
"(550853.663, 4269353.0566)",0
"(551501.9397, 4269004.9443)",0
"(549125.4455, 4267134.9918)",0
"(549426.9332, 4267829.9024)",0
"(566478.0248, 4275781.4487)",0
"(566889.4944, 4275667.5253)",0
"(566301.9917, 4275355.0258)",0
"(557972.2808, 4275095.0083)",0
"(557539.4913, 4275042.4856)",0
"(558751.9927, 4275229.9913)",0
"(559114.4987, 4276079.9903)",0
"(558767.6177, 4275775.0139)",0
"(558751.9931, 4275279.9911)",0
"(558107.2264, 4274140.2556)",0
"(558401.9811, 4273529.9954)",0
"(555849.7592, 4274559.3292)",0
"(555114.4885, 4274842.4715)",0
"(556701.9886, 4274579.9824)",0
"(553417.5907, 4271288.9821)",0
"(553628.8485, 4270508.1546)",0
"(565365.8049, 4267845.4508)",0
"(564564.4159, 4268530.0736)",0
"(565476.8933, 4267080.0925)",0
"(563039.1038, 4266300.5093)",0
"(563476.8839, 4265830.102)",0
"(563556.0673, 4265091.9943)",0
"(563101.8792, 4265380.1072)",0
"(562676.0207, 4264658.4206)",0
"(562189.3681, 4264267.6205)",0
"(562851.8773, 4265155.1096)",0
"(564139.3646, 4264755.1189)",0
"(563551.8882, 4264679.6222)",0
"(562976.8734, 4264930.1132)",0
"(561221.427, 4265188.9999)",0
"(561576.8793, 4264830.1105)",0
"(560598.2867, 4264388.784)",0
"(561501.879, 4264780.1111)",0
"(560004.4949, 4266574.7138)",0
"(560126.8958, 4265855.0817)",0
"(560605.0164, 4266500.5322)",0
"(560251.8971, 4265955.0815)",0
"(559258.1135, 4266507.8009)",0
"(559651.8952, 4265780.0779)",0
"(558768.4785, 4266778.2584)",0
"(559126.8947, 4265705.0736)",0
"(557551.8695, 4265880.2058)",0
"(558976.8938, 4265630.0732)",0
"(557822.9567, 4265452.5061)",0
"(558626.891, 4265405.0729)",0
"(566979.2588, 4264363.4903)",0
"(566464.3452, 4264305.1302)",0
"(567351.847, 4264680.1243)",0
"(564266.6601, 4263677.4353)",0
"(563714.3544, 4263905.1295)",0
"(564826.8431, 4263580.1365)",0
"(555718.4377, 4256401.7084)",0
"(556114.2267, 4256217.7198)",0
"(555526.7457, 4256905.201)",0
"(554714.2303, 4255892.7204)",0
"(555048.7823, 4256236.2546)",0
"(555176.7445, 4256730.203)",0
"(549351.7657, 4263089.9526)",0
"(549151.9088, 4263617.4858)",0
"(549551.8981, 4262630.0127)",0
"(546052.2526, 4264087.452)",0
"(546739.436, 4264917.4226)",0
"(546326.9421, 4262804.9848)",0
"(616488.585, 4243124.8559)",0
"(616101.9605, 4242105.0145)",0
"(616141.9553, 4243032.241)",0
"(615776.9662, 4242580.0185)",0
"(614646.1479, 4241732.8121)",0
"(614189.4585, 4241230.0306)",0
"(614901.9657, 4242230.0252)",0
"(613650.3572, 4242657.781)",0
"(613070.6777, 4242149.2521)",0
"(612464.4761, 4242155.0506)",0
"(613451.9737, 4242355.0407)",0
"(612528.7082, 4243214.5213)",0
"(611739.4869, 4242830.0591)",0
"(613276.9878, 4243655.0443)",0
"(612089.497, 4244080.0556)",0
"(612539.5664, 4244032.1539)",0
"(613026.9899, 4243755.0467)",0
"(616149.4799, 4245509.1723)",0
"(615151.9937, 4245480.0263)",0
"(615405.574, 4248187.4599)",0
"(615152.0221, 4248967.527)",0
"(615877.0078, 4247630.022)",0
"(615539.5247, 4249530.0248)",0
"(615677.895, 4248631.4319)",0
"(616052.0107, 4248105.0211)",0
"(615138.9871, 4247599.4558)",0
"(614427.0125, 4247380.0322)",0
"(612660.2248, 4249435.6089)",0
"(611739.5434, 4249830.0493)",0
"(613127.0305, 4248880.0416)",0
"(612532.6359, 4248957.3724)",0
"(613202.0241, 4248130.0416)",0
"(612322.2149, 4248421.3505)",0
"(613152.0233, 4248005.0421)",0
"(607725.2549, 4250483.4835)",0
"(608302.053, 4250455.0701)",0
"(608540.4653, 4248955.3454)",0
"(608327.0405, 4248305.0832)",0
"(606155.4391, 4248555.8068)",0
"(605514.5422, 4248292.6121)",0
"(606927.0441, 4248705.0956)",0
"(606689.5518, 4250217.5858)",0
"(605552.0502, 4249617.603)",0
"(606916.3479, 4249759.3311)",0
"(606652.0486, 4249355.095)",0
"(606123.1018, 4249330.9259)",0
"(606627.0486, 4249355.0952)",0
"(608179.7341, 4246386.6294)",0
"(608864.524, 4246105.0851)",0
"(607602.0278, 4246405.099)",0
"(604484.5042, 4248027.3315)",0
"(604702.0314, 4247455.1245)",0
"(605057.2638, 4246681.7271)",0
"(604427.0281, 4247430.1267)",0
"(603207.0598, 4248570.3263)",0
"(602752.0087, 4247380.1398)",0
"(603328.9412, 4250760.9209)",0
"(604014.5393, 4250905.0934)",0
"(603177.0257, 4249855.1124)",0
"(601961.5215, 4251660.7374)",0
"(602339.5241, 4252242.5777)",0
"(601802.0131, 4251005.0995)",0
"(603689.5376, 4251630.0838)",0
"(603189.5307, 4251317.59)",0
"(602748.1464, 4251683.0407)",0
"(602152.0168, 4250880.1003)",0
"(602771.7941, 4251268.9698)",0
"(602352.0192, 4250880.0996)",0
"(596279.7288, 4242930.6257)",0
"(596301.8759, 4242492.7592)",0
"(595851.8673, 4243255.2569)",0
"(594264.32, 4242067.784)",0
"(595289.3508, 4241717.7781)",0
"(594639.33, 4241317.7891)",0
"(594782.1346, 4242763.8208)",0
"(595751.8649, 4243130.2594)",0
"(595458.106, 4242277.6823)",0
"(595676.8629, 4242805.2633)",0
"(595022.6527, 4241773.0899)",0
"(595026.8435, 4242205.2754)",0
"(589904.7531, 4240585.2479)",0
"(589439.1642, 4240355.3567)",0
"(590476.6987, 4240905.3393)",0
"(587004.2238, 4242586.7733)",0
"(585564.0771, 4242280.351)",0
"(588126.639, 4241755.3418)",0
"(585142.5259, 4241553.6824)",0
"(583339.002, 4241030.3786)",0
"(586326.5689, 4240205.3822)",0
"(584624.3775, 4239300.2639)",0
"(583988.992, 4239455.4005)",0
"(585376.5206, 4238780.4103)",0
"(585776.5133, 4237467.9326)",0
"(581863.9184, 4238730.4121)",0
"(580438.8353, 4236530.4338)",0
"(585814.0191, 4237792.9271)",0
"(582888.9408, 4238342.9171)",0
"(585272.1357, 4237766.5442)",0
"(585076.505, 4238330.4177)",0
"(583355.3601, 4239252.7157)",0
"(585001.5024, 4238305.4181)",0
"(581730.3498, 4237182.6697)",0
"(583276.4367, 4237480.4294)",0
"(588132.1007, 4236358.7058)",0
"(588551.6026, 4236730.4216)",0
"(587067.8048, 4234666.1048)",0
"(586438.9873, 4234317.9358)",0
"(587751.5496, 4235030.4236)",0
"(597817.6062, 4257959.7544)",0
"(597451.983, 4257605.0007)",0
"(597035.9966, 4259131.9079)",0
"(596526.9763, 4258604.9912)",0
"(596715.4863, 4259535.0909)",0
"(596301.9754, 4258904.9885)",0
"(595662.0189, 4259530.3319)",0
"(595064.4549, 4259004.9914)",0
"(596176.9747, 4259054.9871)",0
"(591048.9103, 4254486.265)",0
"(590851.8279, 4253805.0946)",0
"(590158.968, 4253372.6801)",0
"(590301.8182, 4253780.0992)",0
"(584954.5695, 4246390.923)",0
"(584589.1132, 4245942.785)",0
"(585176.6378, 4246755.264)",0
"(581564.0133, 4243867.8442)",0
"(583222.3403, 4244894.6963)",0
"(583226.5952, 4246480.2845)",0
"(583616.7634, 4242506.1095)",0
"(583251.5311, 4242780.3538)",0
"(587214.6729, 4256749.7762)",0
"(587739.3094, 4256430.0804)",0
"(586626.7992, 4256930.0851)",0
"(588381.7093, 4259086.0889)",0
"(589289.3755, 4260155.0266)",0
"(587276.8205, 4257905.0688)",0
"(586039.3363, 4260617.5509)",0
"(586714.3402, 4260180.0495)",0
"(587739.3662, 4261167.5297)",0
"(586814.3429, 4260292.5474)",0
"(586352.2171, 4259471.3124)",0
"(587126.8229, 4258280.0661)",0
"(586877.9643, 4259531.7078)",0
"(587351.8324, 4258805.0585)",0
"(587813.6529, 4260243.0047)",0
"(587876.8461, 4259330.0481)",0
"(588264.3167, 4256917.5547)",0
"(587676.8196, 4257355.0711)",0
"(583465.9991, 4259124.8204)",0
"(583701.7827, 4258480.0962)",0
"(581260.4992, 4259644.7387)",0
"(580214.275, 4260355.1072)",0
"(582851.7828, 4259180.0966)",0
"(581651.8126, 4262267.5754)",0
"(582468.7461, 4261237.8819)",0
"(582651.7913, 4259955.0898)",0
"(579449.6325, 4258625.0346)",0
"(578364.2513, 4259430.1331)",0
"(580401.7407, 4257980.1335)",0
"(579563.507, 4259565.809)",0
"(580301.7606, 4259355.1183)",0
"(579766.7283, 4261370.3075)",0
"(579601.7678, 4260080.1154)",0
"(578551.461, 4262330.5781)",0
"(579389.3067, 4262855.0888)",0
"(578176.7809, 4261330.1117)",0
"(578864.3079, 4263080.0908)",0
"(576289.2886, 4262367.6163)",0
"(577076.8214, 4264467.5913)",0
"(575439.2906, 4262555.1197)",0
"(575626.8252, 4264917.5963)",0
"(575501.8269, 4265017.5959)",0
"(575339.329, 4265142.5955)",0
"(578183.178, 4262240.317)",0
"(578051.7824, 4261455.1112)",0
"(576696.2679, 4262090.8215)",0
"(577301.7837, 4261755.1141)",0
"(576742.375, 4263921.2634)",0
"(576326.802, 4263280.1075)",0
"(577786.0749, 4259966.9542)",0
"(577676.7657, 4260530.1254)",0
"(576149.4061, 4260270.4989)",0
"(576851.7589, 4260355.1341)",0
"(572560.9067, 4257860.2201)",0
"(572776.7159, 4258305.185)",0
"(571493.8985, 4257725.9593)",0
"(571476.6918, 4257167.7071)",0
"(571451.7126, 4258205.1939)",0
"(572414.5917, 4261641.3996)",0
"(572976.7791, 4261617.6421)",0
"(571826.7776, 4261455.1502)",0
"(571389.3112, 4263542.63)",0
"(571776.8067, 4263292.6308)",0
"(570927.5392, 4262405.9162)",0
"(571751.7797, 4261580.1492)",0
"(571829.5091, 4262551.2573)",0
"(572126.7852, 4261955.1432)",0
"(581349.279, 4248049.7031)",0
"(582064.1, 4247980.2658)",0
"(580651.5785, 4248130.2752)",0
"(576960.2249, 4248297.0628)",0
"(576289.0272, 4248355.3044)",0
"(577426.5369, 4248130.2993)",0
"(576769.9321, 4247375.1717)",0
"(576314.0006, 4247142.8229)",0
"(577226.5192, 4247430.3119)",0
"(580527.8877, 4243025.8842)",0
"(579763.9451, 4242130.3784)",0
"(580526.4892, 4243655.3538)",0
"(582438.9874, 4241467.8753)",0
"(582151.4763, 4241267.8789)",0
"(582349.9724, 4242314.8603)",0
"(581451.4866, 4242630.3645)",0
"(581928.1296, 4241828.1587)",0
"(581326.4775, 4242330.3687)",0
"(574005.8463, 4237684.8753)",0
"(575106.7774, 4239078.058)",0
"(580670.7155, 4240557.7749)",0
"(578301.3651, 4239655.4114)",0
"(579537.2641, 4238397.7082)",0
"(578051.3436, 4238905.4201)",0
"(577173.6222, 4235901.2525)",0
"(577676.2914, 4236930.4414)",0
"(579401.289, 4235455.433)",0
"(574427.0614, 4242341.9683)",0
"(574451.305, 4239592.9261)",0
"(574276.4429, 4245455.359)",0
"(576038.9085, 4243167.8855)",0
"(575670.8523, 4244332.8271)",0
"(575701.4546, 4245380.3533)",0
"(570793.3202, 4248026.6612)",0
"(571701.4763, 4247805.3368)",0
"(569731.9004, 4245865.6283)",0
"(570351.421, 4245930.3698)",0
"(570998.0714, 4245278.0752)",0
"(570751.3864, 4244455.3901)",0
"(572898.5845, 4242935.1095)",0
"(572351.3666, 4243055.4037)",0
"(572203.2594, 4241109.9912)",0
"(572676.3253, 4241255.4182)",0
"(572197.9605, 4240811.2317)",0
"(571663.8012, 4240755.4265)",0
"(572701.3206, 4241055.4198)",0
"(573439.6867, 4240526.0663)",0
"(572951.3116, 4240580.4229)",0
"(572188.6275, 4240147.2065)",0
"(572701.3013, 4240280.4265)",0
"(573645.8413, 4238954.8588)",0
"(573988.7744, 4238567.9369)",0
"(573026.2722, 4238955.4368)",0
"(570461.5569, 4238380.8713)",0
"(569288.7097, 4238005.455)",0
"(571251.2483, 4238855.4438)",0
"(569092.2347, 4244246.6589)",0
"(569476.3558, 4243580.4086)",0
"(568179.9681, 4241241.7368)",0
"(567901.3015, 4241930.432)",0
"(566471.829, 4241077.8013)",0
"(567201.2736, 4241080.4403)",0
"(567148.4574, 4240032.4677)",0
"(566901.2573, 4240555.4446)",0
"(566127.917, 4240709.4555)",0
"(566701.2497, 4240330.4466)",0
"(564698.3854, 4239137.375)",0
"(565326.2062, 4238980.4676)",0
"(567496.3788, 4237967.8982)",0
"(567913.7067, 4238342.9558)",0
"(567251.1781, 4237480.4628)",0
"(568801.2032, 4237917.9567)",0
"(568295.8322, 4237806.6639)",0
"(567701.1807, 4237430.4622)",0
"(560738.9253, 4237725.1287)",0
"(560313.6566, 4238005.543)",0
"(561151.1476, 4237605.5262)",0
"(560366.8205, 4236660.1116)",0
"(560213.6248, 4237018.0515)",0
"(560451.097, 4236155.5384)",0
"(566899.1359, 4233235.0663)",0
"(567388.5487, 4233017.9349)",0
"(566301.0437, 4233230.435)",0
"(558617.9004, 4228739.3128)",0
"(557838.3267, 4229342.9566)",0
"(558950.8059, 4228255.4014)",0
"(556438.2234, 4226867.8826)",0
"(556898.0388, 4227249.967)",0
"(557175.767, 4227805.4102)",0
"(565482.7964, 4230910.0758)",0
"(566013.4773, 4231130.4151)",0
"(565100.9672, 4231080.418)",0
"(562731.3304, 4229015.7638)",0
"(562138.3642, 4228780.375)",0
"(563075.8952, 4229455.3903)",0
"(568277.3471, 4230613.2289)",0
"(567713.4638, 4230092.9053)",0
"(567700.9888, 4230880.4187)",0
"(563404.3283, 4228793.084)",0
"(563950.8912, 4229080.379)",0
"(566473.9884, 4226934.8075)",0
"(567763.3613, 4226980.3385)",0
"(565100.826, 4226780.3223)",0
"(568749.5334, 4226986.2115)",0
"(569000.8498, 4226155.3338)",0
"(569140.6079, 4226774.9954)",0
"(569100.8552, 4226280.3374)",0
"(570771.6848, 4227778.6341)",0
"(571125.9477, 4228317.8971)",0
"(570250.9085, 4227455.3725)",0
"(572388.5559, 4225009.4749)",0
"(574273.1673, 4225098.7368)",0
"(574229.6585, 4225777.3678)",0
"(569720.8986, 4224621.3248)",0
"(568975.7906, 4224380.2968)",0
"(571598.2892, 4223498.8078)",0
"(572150.7653, 4222342.7824)",0
"(570025.7765, 4223630.2933)",0
"(571188.2646, 4222917.7921)",0
"(569600.679, 4221117.7338)",0
"(571613.2154, 4221392.7624)",0
"(571088.2574, 4222755.2874)",0
"(571488.246, 4222305.2821)",0
"(571988.2392, 4221755.2697)",0
"(570595.9752, 4223302.6681)",0
"(570025.7738, 4223555.2917)",0
"(569805.3815, 4222003.3223)",0
"(570175.7443, 4222705.2751)",0
"(571535.2509, 4220871.2856)",0
"(570850.6913, 4221055.2478)",0
"(571120.0596, 4223812.8373)",0
"(570725.8085, 4224255.3152)",0
"(574283.0986, 4222884.6041)",0
"(574525.8643, 4223355.3044)",0
"(567685.5034, 4223355.6549)",0
"(568400.7551, 4223605.273)",0
"(568629.059, 4222532.0785)",0
"(568713.2068, 4222167.7456)",0
"(568925.739, 4222980.2659)",0
"(567047.0615, 4222508.0398)",0
"(567700.7103, 4222605.2428)",0
"(568302.7211, 4222206.3408)",0
"(567750.6938, 4222130.233)",0
"(566897.9102, 4221749.0376)",0
"(566438.1699, 4221880.2128)",0
"(567350.6674, 4221530.2151)",0
"(567229.6812, 4220903.6725)",0
"(567700.6689, 4221455.2177)",0
"(568204.8328, 4221291.5068)",0
"(567750.6587, 4221155.2118)",0
"(567353.1268, 4220724.093)",0
"(567800.652, 4220955.2081)",0
"(568920.6423, 4219971.0649)",0
"(568100.6294, 4220230.196)",0
"(567014.1866, 4219300.5016)",0
"(566663.0809, 4219330.1585)",0
"(567875.5934, 4219305.173)",0
"(565768.6534, 4218857.9127)",0
"(565688.0763, 4219280.1513)",0
"(565925.5482, 4218455.1342)",0
"(569470.7337, 4217828.0915)",0
"(570313.0729, 4217930.1726)",0
"(569000.549, 4217605.1484)",0
"(570013.0357, 4216742.6399)",0
"(569457.027, 4216849.8092)",0
"(569200.5389, 4217180.1406)",0
"(567374.7557, 4216798.3936)",0
"(567425.4756, 4215767.5849)",0
"(567750.5334, 4217555.1317)",0
"(567051.82, 4214729.4377)",0
"(566512.8926, 4213367.5173)",0
"(566725.4734, 4215980.0815)",0
"(566269.3719, 4217783.5324)",0
"(566675.5144, 4217330.113)",0
"(564616.2033, 4217502.7346)",0
"(564645.2926, 4217004.3309)",0
"(565450.4988, 4216830.0924)",0
"(563923.2254, 4222224.4769)",0
"(565275.618, 4220542.6778)",0
"(564225.7251, 4223955.254)",0
"(560740.2017, 4222964.486)",0
"(561325.667, 4222855.2216)",0
"(561706.7133, 4222199.293)",0
"(561275.6584, 4222580.2144)",0
"(561537.4783, 4219759.2669)",0
"(560988.0505, 4218955.1168)",0
"(561500.6025, 4220580.1615)",0
"(560725.5542, 4219167.6216)",0
"(560650.4273, 4219497.2879)",0
"(560575.5774, 4220030.145)",0
"(564091.6535, 4220343.2101)",0
"(565088.0895, 4219717.6579)",0
"(562875.608, 4220530.166)",0
"(563570.418, 4218865.9984)",0
"(563975.5484, 4218542.6235)",0
"(563150.5639, 4219080.1315)",0
"(563425.5245, 4217742.6005)",0
"(563141.9652, 4218266.593)",0
"(563150.5592, 4218930.1277)",0
