"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(813379.3775, 4740075.0801)","2.0","1","0","false","0","(813379.3775, 4740075.0801)","0"
"5.5","0.012434175917020474","0.18181818181818182","0.0","10","2","1","false","(814135.2339, 4740534.9716)","1.5","1","0","false","0","(814135.2339, 4740534.9716)","4680"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(813379.374, 4740250.0756)","2.0","1","0","false","0","(813379.374, 4740250.0756)","0"
"4.0","0.00859233438368466","0.25","0.0","7","2","1","false","(814650.3527, 4738856.7056)","1.5","1","0","false","0","(814650.3527, 4738856.7056)","3234"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(814504.3675, 4738125.1894)","2.0","1","0","false","0","(814504.3675, 4738125.1894)","0"
"5.5","0.012195057149385465","0.18181818181818182","0.0","10","2","1","false","(808317.2343, 4734487.7559)","1.5","1","0","false","0","(808317.2343, 4734487.7559)","4590"
"5.0","0.022094574129474843","0.2","0.0","9","2","1","false","(807417.235, 4734275.0483)","2.5","1","0","false","0","(807417.235, 4734275.0483)","8316"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(809179.6554, 4734800.0656)","2.0","1","0","false","0","(809179.6554, 4734800.0656)","0"
"5.0","0.02149677721038732","0.2","0.0","9","2","1","false","(807217.2684, 4733425.0772)","2.5","1","0","false","0","(807217.2684, 4733425.0772)","8091"
"5.5","0.011823094621953228","0.18181818181818182","0.0","10","2","1","false","(807814.4451, 4733575.8057)","1.5","1","0","false","0","(807814.4451, 4733575.8057)","4450"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(808104.7165, 4733850.076)","2.0","1","0","false","0","(808104.7165, 4733850.076)","0"
"4.0","0.008164577477137589","0.25","0.0","7","2","1","false","(810116.7021, 4734220.1599)","1.5","1","0","false","0","(810116.7021, 4734220.1599)","3073"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(810629.6295, 4734100.1142)","2.0","1","0","false","0","(810629.6295, 4734100.1142)","0"
"4.0","0.008052988718907918","0.25","0.0","7","2","1","false","(808934.001, 4733327.7669)","1.5","1","0","false","0","(808934.001, 4733327.7669)","3031"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(810429.6597, 4733300.1305)","2.0","1","0","false","0","(810429.6597, 4733300.1305)","0"
"4.0","0.007941399960678247","0.25","0.0","7","2","1","false","(809700.8068, 4732671.8473)","1.5","1","0","false","0","(809700.8068, 4732671.8473)","2989"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(810454.6783, 4732650.1471)","2.0","1","0","false","0","(810454.6783, 4732650.1471)","0"
"4.0","0.018765509508956328","0.25","0.0","7","2","1","false","(811059.4286, 4731192.9377)","2.0","1","0","false","0","(811059.4286, 4731192.9377)","7063"
"4.5","0.0125191959232907","0.2222222222222222","0.0","8","2","1","false","(810254.7042, 4731975.1628)","2.0","1","0","false","0","(810254.7042, 4731975.1628)","4712"
"5.5","0.01105260081512931","0.18181818181818182","0.0","10","2","1","false","(812012.9251, 4729053.573)","1.5","1","0","false","0","(812012.9251, 4729053.573)","4160"
"5.0","0.020062064604577264","0.2","0.0","9","2","1","false","(812104.7743, 4728312.6821)","2.5","1","0","false","0","(812104.7743, 4728312.6821)","7551"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(811879.7331, 4729650.191)","2.0","1","0","false","0","(811879.7331, 4729650.191)","0"
"5.0","0.019488179562253242","0.2","0.0","9","2","1","false","(812254.7633, 4728512.6828)","2.5","1","0","false","0","(812254.7633, 4728512.6828)","7335"
"5.5","0.01070720703965652","0.18181818181818182","0.0","10","2","1","false","(812211.1606, 4728797.1937)","1.5","1","0","false","0","(812211.1606, 4728797.1937)","4030"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(812204.7269, 4729575.1898)","2.0","1","0","false","0","(812204.7269, 4729575.1898)","0"
"4.0","0.007383456169529893","0.25","0.0","7","2","1","false","(807587.2996, 4732304.0901)","1.5","1","0","false","0","(807587.2996, 4732304.0901)","2779"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808504.7671, 4731575.1636)","2.0","1","0","false","0","(808504.7671, 4731575.1636)","0"
"4.0","0.007271867411300222","0.25","0.0","7","2","1","false","(807820.7143, 4731598.128)","1.5","1","0","false","0","(807820.7143, 4731598.128)","2737"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808129.787, 4731250.1736)","2.0","1","0","false","0","(808129.787, 4731250.1736)","0"
"4.0","0.007141680526698939","0.25","0.0","7","2","1","false","(807318.6148, 4731270.7301)","1.5","1","0","false","0","(807318.6148, 4731270.7301)","2688"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808004.7953, 4731150.1757)","2.0","1","0","false","0","(808004.7953, 4731150.1757)","0"
"4.0","0.007085886147584103","0.25","0.0","7","2","1","false","(812638.9879, 4733180.1119)","1.5","1","0","false","0","(812638.9879, 4733180.1119)","2667"
"3.5","0.012242880902912466","0.2857142857142857","0.0","6","2","1","false","(812729.6131, 4732462.6779)","2.0","1","0","false","0","(812729.6131, 4732462.6779)","4608"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(812654.5774, 4733675.1594)","2.0","1","0","false","0","(812654.5774, 4733675.1594)","0"
"4.0","0.007011493642097656","0.25","0.0","7","2","1","false","(813175.1179, 4733223.3336)","1.5","1","0","false","0","(813175.1179, 4733223.3336)","2639"
"3.5","0.011939997130574788","0.2857142857142857","0.0","6","2","1","false","(813542.057, 4732850.2163)","2.0","1","0","false","0","(813542.057, 4732850.2163)","4494"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(812954.5604, 4733725.1747)","2.0","1","0","false","0","(812954.5604, 4733725.1747)","0"
"4.0","0.006751119872895091","0.25","0.0","7","2","1","false","(816395.4316, 4737062.9306)","1.5","1","0","false","0","(816395.4316, 4737062.9306)","2541"
"3.5","0.011653054609412778","0.2857142857142857","0.0","6","2","1","false","(816866.7771, 4737450.3356)","2.5","1","0","false","0","(816866.7771, 4737450.3356)","4386"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(816104.3297, 4736575.3106)","2.0","1","0","false","0","(816104.3297, 4736575.3106)","0"
"3.5","0.011270464581196763","0.2857142857142857","0.0","6","2","1","false","(815091.8625, 4737075.2496)","2.5","1","0","false","0","(815091.8625, 4737075.2496)","4242"
"4.0","0.006490746103692525","0.25","0.0","7","2","1","false","(815592.0497, 4736942.4938)","1.5","1","0","false","0","(815592.0497, 4736942.4938)","2443"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(816004.3276, 4736850.3021)","2.0","1","0","false","0","(816004.3276, 4736850.3021)","0"
"4.0","0.006379157345462854","0.25","0.0","7","2","1","false","(819484.1143, 4737989.7619)","1.5","1","0","false","0","(819484.1143, 4737989.7619)","2401"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820329.1403, 4737775.4175)","2.0","1","0","false","0","(820329.1403, 4737775.4175)","0"
"4.0","0.006267568587233183","0.25","0.0","7","2","1","false","(821407.6195, 4738773.351)","1.5","1","0","false","0","(821407.6195, 4738773.351)","2359"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820554.1222, 4738275.4083)","2.0","1","0","false","0","(820554.1222, 4738275.4083)","0"
"4.0","0.006193176081746736","0.25","0.0","7","2","1","false","(821233.3993, 4738976.945)","1.5","1","0","false","0","(821233.3993, 4738976.945)","2331"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820529.1216, 4738350.4054)","2.0","1","0","false","0","(820529.1216, 4738350.4054)","0"
"4.0","0.01591999617409972","0.25","0.0","7","2","1","false","(819449.6835, 4738647.1831)","2.0","1","0","false","0","(819449.6835, 4738647.1831)","5992"
"4.5","0.01128640583237243","0.2222222222222222","0.0","8","2","1","false","(820304.1214, 4738800.386)","2.0","1","0","false","0","(820304.1214, 4738800.386)","4248"
"5.5","0.008555138130941437","0.18181818181818182","0.0","10","2","1","false","(818091.9119, 4739859.4013)","1.5","1","0","false","0","(818091.9119, 4739859.4013)","3220"
"5.0","0.015542719896275592","0.2","0.0","9","2","1","false","(817391.7221, 4739287.794)","2.0","1","0","false","0","(817391.7221, 4739287.794)","5850"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(819079.1431, 4740075.3149)","2.0","1","0","false","0","(819079.1431, 4740075.3149)","0"
"4.0","0.005895606059800947","0.25","0.0","7","2","1","false","(821008.5094, 4739828.0799)","1.5","1","0","false","0","(821008.5094, 4739828.0799)","2219"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820529.0954, 4739700.365)","2.0","1","0","false","0","(820529.0954, 4739700.365)","0"
"4.0","0.005802615427942888","0.25","0.0","7","2","1","false","(818624.3766, 4742976.7192)","1.5","1","0","false","0","(818624.3766, 4742976.7192)","2184"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(819679.0687, 4742750.2501)","2.0","1","0","false","0","(819679.0687, 4742750.2501)","0"
"4.0","0.005672428543341605","0.25","0.0","7","2","1","false","(819501.2838, 4744109.4688)","1.5","1","0","false","0","(819501.2838, 4744109.4688)","2135"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(819029.0791, 4743675.2083)","2.0","1","0","false","0","(819029.0791, 4743675.2083)","0"
"4.0","0.005560839785111934","0.25","0.0","7","2","1","false","(817919.9039, 4743938.8786)","1.5","1","0","false","0","(817919.9039, 4743938.8786)","2093"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(818554.0943, 4744100.189)","2.0","1","0","false","0","(818554.0943, 4744100.189)","0"
"4.0","0.005449251026882263","0.25","0.0","7","2","1","false","(817726.3737, 4744368.1718)","1.5","1","0","false","0","(817726.3737, 4744368.1718)","2051"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(818329.1001, 4744475.1772)","2.0","1","0","false","0","(818329.1001, 4744475.1772)","0"
"4.0","0.005337662268652592","0.25","0.0","7","2","1","false","(820349.1031, 4732553.2662)","1.5","1","0","false","0","(820349.1031, 4732553.2662)","2009"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820854.2028, 4732675.5682)","2.0","1","0","false","0","(820854.2028, 4732675.5682)","0"
"4.0","0.005226073510422921","0.25","0.0","7","2","1","false","(820271.5143, 4731826.0434)","1.5","1","0","false","0","(820271.5143, 4731826.0434)","1967"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820804.2151, 4732050.5819)","2.0","1","0","false","0","(820804.2151, 4732050.5819)","0"
"4.0","0.00511448475219325","0.25","0.0","7","2","1","false","(821532.0388, 4728157.8807)","1.5","1","0","false","0","(821532.0388, 4728157.8807)","1925"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(822179.1532, 4728075.7926)","2.0","1","0","false","0","(822179.1532, 4728075.7926)","0"
"5.5","0.0071735630290502735","0.18181818181818182","0.0","10","2","1","false","(823035.4549, 4724700.9868)","1.5","1","0","false","0","(823035.4549, 4724700.9868)","2700"
"5.0","0.012792854068472987","0.2","0.0","9","2","1","false","(822866.6419, 4724438.4503)","2.0","1","0","false","0","(822866.6419, 4724438.4503)","4815"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(823404.1501, 4725200.9411)","2.0","1","0","false","0","(823404.1501, 4725200.9411)","0"
"4.0","0.0047239240983894025","0.25","0.0","7","2","1","false","(822068.679, 4725866.7539)","1.5","1","0","false","0","(822068.679, 4725866.7539)","1778"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(821704.1527, 4726350.8373)","2.0","1","0","false","0","(821704.1527, 4726350.8373)","0"
"4.0","0.00459373721378812","0.25","0.0","7","2","1","false","(822081.0484, 4725381.7617)","1.5","1","0","false","0","(822081.0484, 4725381.7617)","1729"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(821629.1552, 4725875.8489)","2.0","1","0","false","0","(821629.1552, 4725875.8489)","0"
"5.5","0.006456206726145246","0.18181818181818182","0.0","10","2","1","false","(822281.7314, 4723757.505)","1.5","1","0","false","0","(822281.7314, 4723757.505)","2430"
"5.0","0.01178855524440595","0.2","0.0","9","2","1","false","(822316.6391, 4723475.9592)","2.0","1","0","false","0","(822316.6391, 4723475.9592)","4437"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(821854.149, 4723950.9214)","2.0","1","0","false","0","(821854.149, 4723950.9214)","0"
"6.277777777777778","0.01152552460000744","0.1592920353982301","0.0","9","2","1","false","(801408.028, 4748804.805)","1.5","1","0","false","0","(801408.028, 4748804.805)","4820"
"5.588235294117647","0.02158976784224538","0.17894736842105263","0.0","8","2","1","false","(801292.3992, 4748587.3582)","3.0","1","0","false","0","(801292.3992, 4748587.3582)","9082"
"6.947368421052632","0.0","0.14393939393939392","0.0","10","1","0","false","(801479.8849, 4749049.8553)","2.0","1","0","false","0","(801479.8849, 4749049.8553)","0"
"5.588235294117647","0.020144427735651546","0.17894736842105263","0.0","8","2","1","false","(800592.4431, 4749187.3873)","3.0","1","0","false","0","(800592.4431, 4749187.3873)","8474"
"5.588235294117647","0.061968957070210585","0.17894736842105263","0.0","8","2","1","false","(799392.5222, 4749149.9278)","3.0","1","0","false","0","(799392.5222, 4749149.9278)","26068"
"6.277777777777778","0.010473402022413399","0.1592920353982301","0.0","9","2","1","false","(800785.0346, 4748970.6799)","1.5","1","0","false","0","(800785.0346, 4748970.6799)","4380"
"6.947368421052632","0.0","0.14393939393939392","0.0","10","1","0","false","(800979.9184, 4748874.8703)","2.0","1","0","false","0","(800979.9184, 4748874.8703)","0"
"6.277777777777778","0.0549973165560521","0.1592920353982301","0.0","9","2","1","false","(800088.966, 4749090.5717)","2.5","1","0","false","0","(800088.966, 4749090.5717)","23000"
"6.947368421052632","0.04735082974212369","0.14393939393939392","0.0","10","3","2","false","(800654.9403, 4748749.88)","2.0","1","0","false","0","(800654.9403, 4748749.88)","19698"
"4.6","0.008209744355468646","0.2173913043478261","0.0","8","2","1","false","(800628.0392, 4749745.3064)","1.5","1","0","false","0","(800628.0392, 4749745.3064)","5974"
"5.3125","0.0","0.18823529411764706","0.0","9","1","0","false","(800779.9293, 4749649.8865)","2.0","1","0","false","0","(800779.9293, 4749649.8865)","0"
"7.0","0.006976954264550377","0.14285714285714285","0.0","13","2","1","false","(812312.9012, 4741066.5719)","1.5","1","0","false","0","(812312.9012, 4741066.5719)","2626"
"6.5","0.013071825964047165","0.15384615384615385","0.0","12","2","1","false","(811966.9159, 4741149.9869)","2.0","1","0","false","0","(811966.9159, 4741149.9869)","4920"
"7.5","0.0","0.13333333333333333","0.0","14","1","0","false","(812529.4, 4740775.0203)","2.0","1","0","false","0","(812529.4, 4740775.0203)","0"
"5.5","0.005287181639929646","0.18181818181818182","0.0","10","2","1","false","(811309.5677, 4731410.1992)","1.5","1","0","false","0","(811309.5677, 4731410.1992)","1990"
"5.0","0.009397367568055858","0.2","0.0","9","2","1","false","(811892.1747, 4731375.1851)","2.0","1","0","false","0","(811892.1747, 4731375.1851)","3537"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(810879.7054, 4731325.1826)","2.0","1","0","false","0","(810879.7054, 4731325.1826)","0"
"4.0","0.003403457126004963","0.25","0.0","7","2","1","false","(821230.5059, 4738349.8729)","1.5","1","0","false","0","(821230.5059, 4738349.8729)","1281"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820404.1331, 4738000.4127)","2.0","1","0","false","0","(820404.1331, 4738000.4127)","0"
"4.0","0.0032732702414036805","0.25","0.0","7","2","1","false","(820651.3111, 4739264.3758)","1.5","1","0","false","0","(820651.3111, 4739264.3758)","1232"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(820354.1205, 4738750.3888)","2.0","1","0","false","0","(820354.1205, 4738750.3888)","0"
"5.5","0.004569825337024619","0.18181818181818182","0.0","10","2","1","false","(818678.5458, 4738750.0968)","1.5","1","0","false","0","(818678.5458, 4738750.0968)","1720"
"5.0","0.00839306874398882","0.2","0.0","9","2","1","false","(817991.7106, 4738700.3282)","2.0","1","0","false","0","(817991.7106, 4738700.3282)","3159"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(819579.1487, 4738800.367)","2.0","1","0","false","0","(819579.1487, 4738800.367)","0"
"4.0","0.0031244852304307858","0.25","0.0","7","2","1","false","(818527.1321, 4743578.2013)","1.5","1","0","false","0","(818527.1321, 4743578.2013)","1176"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(819004.0821, 4743400.2116)","2.0","1","0","false","0","(819004.0821, 4743400.2116)","0"
"8.238095238095237","0.00909448379571818","0.12138728323699423","0.0","12","2","1","false","(799832.9741, 4749106.9421)","1.5","1","0","false","0","(799832.9741, 4749106.9421)","3749"
"7.6","0.017057138757963983","0.13157894736842105","0.0","11","2","1","false","(799717.5011, 4749062.4158)","2.5","1","0","false","0","(799717.5011, 4749062.4158)","7062"
"8.863636363636363","0.0","0.11282051282051282","0.0","13","1","0","false","(799979.9835, 4749149.9078)","2.0","1","0","false","0","(799979.9835, 4749149.9078)","0"
"7.6","0.015888113671748385","0.13157894736842105","0.0","11","2","1","false","(799792.4943, 4749562.4189)","2.5","1","0","false","0","(799792.4943, 4749562.4189)","6578"
"8.238095238095237","0.008424951246340155","0.12138728323699423","0.0","12","2","1","false","(799868.9414, 4749389.9798)","1.5","1","0","false","0","(799868.9414, 4749389.9798)","3473"
"8.863636363636363","0.0","0.11282051282051282","0.0","13","1","0","false","(799929.9866, 4749199.9101)","2.0","1","0","false","0","(799929.9866, 4749199.9101)","0"
